customer_tweet_id,conversation_root,historical_customer_text,brand_response
111757,111757,"Basta. @116928 @115821 @AmazonHelp pago subscripción Prime y nunca he recibido mis pedidos al día siguiente, ni siquiera a los dos días. Una vez vale, pero ya está bien, ¿no? Atentamente, un cliente descontento. #Amazon","@140825 Hola, lamento cualquier molestia ocasionada. ¿Actualmente tienes algún pedido pendiente de entrega? ^KS"
2621056,2621056,"@116875 que tal? Disculpen, tengo un problema. Al agregar el cupón BUENFIN2017 con mi tarjeta citibanamex no se aplica el descuento mencionado. El pedido es comprado y enviado por Amazon MX","@740592 Hola, Zirex. ¿Cuando intentas aplicar el cupón te aparece algún mensaje explicando el tipo de error que se presenta? ^ES"
801003,801003,@116875 No tengo nada en mi bandeja de entrada ni SPAM. :( Ayuda https://t.co/W3WjMpKHT1,"@310873 Hola Gabriela. Te recomendamos contactar a nuestro Servicio de atención al cliente, ingresa a: https://t.co/XYmROOsa1f ^HC"
1223694,1223694,Esto de ser cliente premium @116928 y no pagar gastos de envío se nos está yendo de las manos. #Amazon https://t.co/NRo4TzIigK,"@407070 😅 Llevamos la felicidad a donde te encuentres, Javi 😊. ^LG https://t.co/GiF0rjbiTK"
2474903,2474903,@116928 Soy otro usuario de Canarias que ha comprado en las últimas semanas en Amazon y que también ha padecido el reembolso del importe de un producto. Me siento perjudicado no solamente por la devolución sino porque el producto ya no está en stock. Inadmisible,@707551 Hola Pionio. Lamentamos mucho la situación. ¿Podrías comentarnos un poco más de detalles de lo que ha pasado? ^DB
915442,915442,@115830 absolute fuming that you have proceeded to take money from my account when orders placed by unauthorised users were cancelled!!,"@337363 I'm sorry for the unexpected charges. If the order was cancelled, it may be an authorisation: https://t.co/jCPqA1E8Qa ^MB"
2565662,2565662,@115830 cancelling my orders without telling me when they were meant to be delivered by now.. 👍👍,"@727891 I'm sorry for the frustration. To clarify, did you receive an e-mail notice about this cancellation? If so, what insight was provided? We'd like to assist. ^SJ"
31333,31333,@115821 still hasn’t taken my money for my order! WHY,@122906 Sorry for any troubles caused! What is the latest order status showing here: https://t.co/Y5jpI9gRhE ? ^TH
1505458,1505461,"@AmazonHelp Not sure what's going on with this order, my other one was cancelled &amp; returned. I'm constantly having problems with @115830. Time to shop elsewhere. 😠😠😠😠😠","@446705 I know how frustrating this is. Just to clarify, have you spoken with us about this order? If so, what was advised? ^AL"
1372110,1372111,@115850 I didn't cancelled my order then how it is cancelled. Poor service also you hold my money for 4-5 days unless refund initiated.,@439341 That seems to be strange. A canceled order is followed by an email sent explaining the reason. Please check. ^OS
1494315,1494313,"@AmazonHelp Pues andaba tras los CDs y el libro desde el verano, esperado a que salieran. Con el pedido, mucho mejor. ¡Ha llegado enseguida!","@466976 Woow si, bastante tiempo. Bueno por fin ahí tienes tu regalo adelantado de navidad 👌🎄 .^MB"
1660431,1660431,@115821 @115830 pls check seller number 38-3833518 is selling pirated CD. @1123 is the legal distributor for this album. https://t.co/ppQ4TjyIOu,@506519 Thank you for bring this to our attention! You can report sellers by contacting us here: https://t.co/JzP7hlA23B ^NN
401603,401603,@116928 Como funciona amazon prime y @4496 Citypaq?,"@210970 Hola, puedes encontrar toda la información sobre Amazon Prime aquí: https://t.co/5D3LrUrbYt. ^KS"
2700783,2700783,"@116935 Hey, any idea if this vinyl will become available again?; https://t.co/fBrKMtQips","@758689 Thanks for your interest! We currently don't have a specific date for when we'll have more in stock. If you place an order now, we'll e-mail you with an estimated delivery date once we have more information. You'll also only be charged when we dispatch the item. ^BV"
2811791,2811791,うにはアマゾンの箱が大好物で、荷物届くたびに箱をぼろぼろになるまでかじり続ける(´•ω•｀) https://t.co/Pa0mTcMk4W,@784068 Amazonをご利用いただきありがとうございます🙇 当サイトの箱を気に入っていただけて嬉しいですっฅ(^ω^ฅ)💕 SM
2512383,2512383,こんな段ボールで送ってくる アマゾンて何なんだ❗ 宅配も呆れていた #アマゾン https://t.co/Bg2qjWgp7S,@716026 ご迷惑をおかけしております。商品に問題はございませんか？交換や返品の対応も可能ですので、問題があればお手続きくださいませ。Amazon発送⇒https://t.co/oikNO0Lhiv 出品者発送⇒https://t.co/MtlmlvvBKB TY
2316550,2316550,予約忘れてたからamazonぽちった,@671665 Amazonのご利用ありがとうございます🙇‍♀️ HM
1719668,1719668,Amazonからみほとせアルバム(B)届いてた。ブロマイド結構良くてご機嫌。 DMMで頼んだＡ盤はまだ届いてないっぽい。 https://t.co/sDlpgj0oxB,@520554 こんにちは、アマゾンです。ご利用ありがとうございます。😊😊😊ET
1822236,1822236,日本のメイドカルチャー史届いたけど、Amazonまさかのビニールかかってないやつだし郵便局は雑にポストに入れたことがはっきりわかんだね…(´･_･`) https://t.co/us8Uzl2Ggs,@547046 リプライ失礼いたします、アマゾンです。ご迷惑をおかけしております。交換(可能な場合)または返品を承ります。お手続き方法についてはこちらをご参照ください。https://t.co/4Kn1tO6qrK ET
1627797,1627797,So @115830 tell me they spoke directly to the @116324 courier &amp; they agreed delivery by 5pm. He turns up at 7 saying he had no such call,"@323707 Sorry to hear that, did you get an email to confirm this? ^JJ"
2159265,2159265,@115850 @AmazonHelp Your courier partners started wrong practice of updating status even before delivery. They marked my package delivered even though no courier boy has arrived in my society.,@634243 Sorry to know about the delivery issue. Please connect with us here: https://t.co/00q4Sqj9zL and we'll check this. ^KA
792706,792703,"@115850 Had word with your Call Center and they don't have any update from your Courier partner @120169 I want my order delivered, not refund",@119448 We're sorry for any delay with your order. Please fill this form: https://t.co/beaaDm0muc and we'll check this for you soon.^RS
229825,229825,"@115850 There is a fault from your side,Your courier person not communicating the reality. If my order got lost or damaged in courier 2\n",@170768 I'm sorry for the trouble you are facing. Please fill this form: https://t.co/beaaDm0muc and we;ll get back to you soon. ^SI
2555167,2555167,@115850 Your service and your courier partner are disgusting and your customer care executives are lairs. The product wasnt delivered despite promises and a SMS was sent saying I couldnt be contacted,@725587 I'm sorry for the inconvenience regarding the delivery of your order. Please fill out this form: https://t.co/GIJyeYqKE0 and we'll look into this for you. ^AM
964198,964202,@115821 What's annoying is that they say the balance expires today itself so use it now! WTF,@348853 Thanks for the info. We'd like to take a closer look into this. Please contact us here: https://t.co/EKXRLsnxJu ^GG
273174,273174,@115850 received broken bottle https://t.co/JYke9IEhbL,@181240 I'm sorry your item arrived damaged. Please contact us here: https://t.co/00q4Sqj9zL for further assistance. ^RD
2783223,2783223,@115830 ordered this yesterday product damaged bottle quarter empty .. https://t.co/ZmrXq0fZgj,@777181 I'm sorry your order arrived damaged. Please contact us here and we can help: https://t.co/JzP7hlA23B -RD
1554916,1554916,@115821 What does this mean? https://t.co/4x73TKKJ5e,@480885 https://t.co/st4oU67M9nサイトについてのお問い合わせのため、日本語でのリプライにて失礼いたします。アカウントにあるギフト券残高を使用されますと、クレジットカードとの併用支払いとなり、このような表記となります。HM
2393537,2393537,@115850 now complete information about the product . Now they say they are sorry,"@172343 Apologize for the inconvenience. Could you elaborate the issue, so that we can assist you accordingly. ^BV"
137001,137001,@AmazonHelp How do you retrieve a VAT invoice from your prime now site?,"@133574 Hey Tom! You can print the e-mail notification we send you, or you can take screenshots from the ""Your Orders"" page through the Prime now app. Hope this helps! ^JC."
1207586,1207587,"@AmazonHelp (I know how the retrieve invoices for an order from my account). The actual VAT invoice, PDF is not there.",@403538 Hi Damian- Is the order sold by Amazon directly or by a Seller on Amazon? ^NV
1402859,1402859,"@AmazonHelp I need a copy of an invoice, please. Thank you.","@129508 Hello, without sharing personal account information can you explain a bit further? ^LS"
1559876,1559878,@AmazonHelp just need my invoice of this purchase .kindly help me get it.,@482005 You can download an invoice copy from your Amazon.in account. The steps here: https://t.co/r3mxli0q9I should help. ^NK
384117,384117,@AmazonHelp need invoice of product I ordered. How can I get it online?,@206985 Kindly contact us here: https://t.co/GIJyeYqKE0 and we'll check this for you. ^HN
2795408,2795409,"@690257 @115821 My notification today didn't include a picture. And, the package wasn't on my porch when I went outside to get it. :(","@607009 I'm sorry you haven't received your order yet! We recommend taking a look over these tips: https://t.co/P89dgSTLEx. If you still can't find it, please let us know which carrier is shown under tracking details here: https://t.co/LjFvo9J1qc ^MB"
1300643,1300643,@115821 The picture that shows my package was delivered isn't my front door and I don't recognize it. What should I do?,"@423981 I'd like for a specialist to review this, Nick. Whenever you have the time, please tell us more here:https://t.co/iTbAWC6Lro. ^SK"
2378995,2378995,"So @115821 delivered a package today&amp;sent an email w a picture of said package on the front doorstep, to confirm, I guess? It's someone else's doorstep. #enjoytheCDwhoeverYouAre","@686037 Oh, no! I'm so sorry to hear your package wasn't delivered to you. We'd like to take a look into this. Please provide us with as much detail as possible here: https://t.co/Ni3nAyHVjd. ^DG"
1028983,1028983,Got my first @115821 delivery photo today! And it was also totally not my door #oops #wheresmypackage,"@363469 Oh no! I'm sorry it wasn't delivered to your door. Please try these steps, and keep us posted: https://t.co/kgLYIibFdD ^BH"
792653,792662,@132703 @116928 @AmazonHelp @130709 Sigo esperando y más de lo mismo: no viene nadie y el teléfono comunica. ¿Tenéis vosotros alguna información al respecto?,"@309019 Hola, lamento mucho las molestias, Linkvron. ¿Has intentado reportar lo que nos comentas con Soporte al Cliente? ^LG"
437307,437307,"No tengo nunca problemas con los pedidos de @116928, sólo cuando los enviáis con @135806. Un desastre, como siempre.","@218856 Hola José, lamentamos el inconveniente.¿Tienes algún pedido pendiente con nosotros? ^MB"
784088,784088,@116928 ¿Podrían indicarme un teléfono de contacto? El que figura en www no está operativo y la página web no ofrece solución. Gracias.,"@307135 Hola Jaime, lamentamos esto. Puedes contactar a nuestro SAC, accediendo al siguiente enlace: https://t.co/OjvUxwnzPe ^AV"
299608,297382,@116928 Recibo el correo con la reclamación de @116928 y según su teleoperadora yo le he dictado este comentario... Obviamente no hablo así... https://t.co/OHJbZxVWkF,@186831 Por favor accesa el siguiente enlace: https://t.co/QwPYQvctxW ^JJ
1936519,1936519,@115830 very let down. What's the point of Prime if you don't deliver for 2 days?,@441887 We'd love to help! Have we missed the estimated delivery date of an order shown here: https://t.co/aaDyEz1VgE ^NM
913798,913798,@115830 why do i pay for prime if you do not deliver next day like you say you will?!,@337017 We'd like to help! Did we miss our mark? Do you need help with a current order? ^CO
2592148,2592148,Hey @115821 what’s the point of paying for prime if it still takes 4-5 days to get my stuff?,@734120 I'm sorry for any trouble! Have we missed a delivery date provided in your order confirmation email? We'd like to help! ^BL
51580,51581,@115821 What’s the point of prime if I get 10+ day shipping?,@127576 I'm so sorry for the delay! Please reach out to us here: https://t.co/hApLpMlfHN and we can help with this. ^TK
156816,156816,"@115830 terrible service today, took day off work and waited in for order, only to be told at 4.30pm it wasn’t getting delivered today and would be delivered in next few days. What’s the point in paying for prime? 😡😡",@152013 I'm sorry to hear your parcel won't be delivered today! Please keep us posted on the status of the delivery. ^RO
2290265,2290265,見てwwwwwwAmazonの荷物最初っからこれで届いたwwwwwww こわ… https://t.co/3ESILMkykH,@665296 ご迷惑おかけしております。商品に問題はございませんか？万が一、商品に問題があった場合、当サイトが発送する商品の場合は、交換、もしくは返品返金にてご対応させていただきます。よろしければ、詳細はこちらをご参照ください。https://t.co/TYbxdUDknb SM
2800451,2800451,アマゾンでガンパンの映画見れるよ！ 久し振りに見てもいい作品だなぁ また４ＤＸでみたい,@781274 |ω・)ﾁﾗｯ.｡oO(Amazonビデオをご利用いただき、ありがとうございます！✨) YM
2465331,2465331,待ってました〜人生初amazon☺ YouTuberごっこしながら開封しました! https://t.co/kD35C0b2aD,@705512 初のご利用ありがとうございました！ヾ(=^▽^=)ノ またのご利用をお待ちしております～♪ (っ´∀｀)っ TN
2317017,2317017,んん～あれよね アマゾンプライムとかはいろうか迷うわぁ・・・ なんでも見れるのかしら・・・,@671789 プライムビデオの対象コンテンツは、こちらからご確認いただけます。 https://t.co/knrHoJrsiT 他にも様々な特典をご用意しておりますので、ぜひご検討ください(*'ω'*) EK
661467,661467,アマゾンプライムのモヤさま永遠に見れるな,@277607 楽しんでいただけて嬉しい限りですヽ(喜´∀`)ﾉ引き続き素敵な一日をお過ごしください😉 モヤモヤさまぁ～ず2＞https://t.co/hFuSoeXkUM MH
813229,813229,"@120533 Bonjour, la livraison en Belgique n'est-elle par censée être gratuite pour les livres ? (pas le cas pour https://t.co/KgxQkigemA)","@313787 Bjr, normalement la livraison est gratuite, avez-vous bien choisi le mode « Livraison Rapide (3 à 7 jours ouvrés) » ? ^RA"
228804,228804,Precomander le livre de @12223 et ne pas l'avoir le jour de sa sortie ca n'a aucun intérêt . .. @120533 jn,"@170567 Bonjour, quelle est la date de livraison qui vous a été indiquée dans l'e-mail de confirmation de commande ?^ARC"
386211,386211,Livrer à 13h30 au lieu de 14h30 et super siège ! Merci à @120533 pour la livraison expresse 👌🏻 https://t.co/GbgXCgNmpQ,"@175575 Bonjour, excellente nouvelle😍😀 Profitez en bien.^FT"
980787,980786,@120533 J'étais absent quand le livreur est arrivé. Ce dernier m'a conseillé sur un ton agressif de ne pas commander si je n'étais pas sûr d'être là,@352552 Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis?^FT
382830,382830,Bon @AmazonHelp . Il aurait du être livré le 13 Oct .... Il s'est passé quoi ?? https://t.co/nBZGFhI0Z0,"@206727 Bonjour, désolée pour cela, avez-vous reçu le 13 octobre comme date lors de la validation de votre commande? ^KE"
2221839,2221850,@AmazonHelp Happy to state that the folks have come up and picked up the defective TV. Will wait for the next set of communication. Thank you,@191528 You're welcome. Do keep us posted. ^PS
2522238,2522238,@115850 ..ordered tv from your site and tracking details says wrong delivery destination. Customers care not responding properly Come amazon don't fake the things to customers by cheating customers #amazonfake @118702 much better. @1015 @164163,"@718351 I get your concern about the order delivery, Manish. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^SV"
151986,151988,"@AmazonHelp ordered a tv to come today as I was meant to be working from home, circumstances changed and had to go into work. Asked for it to be left in safe place (wasn't), can't organise redelivery for weekend or evening, through you guys or them. Can't recieve on weekdays (work 8-6:30).","@150732 I see... When you spoke with us last, what was advised by the agent? Did the carrier offer any options to you, possibly a pick-up at their hub? ^FR"
56900,56898,@AmazonHelp Just had even more damaged replacement TV delivered. You overpackage unbreakable items and add no packaging to TVs. Muppets. now 31 min wait,"@128888 Sorry to hear, if you are currently speaking to an agent they should be able to rectify this. Please keep us updated. ^JJ"
837814,837814,"How much worse can @115830 @AmazonHelp get? 1 lost TV, 1 broken TV, and now...THIRD TV lost - again. Son's birthday ruined, awful service.",@206695 I'm very sorry to hear that. Have you been in touch with us? ^BM
318213,318218,"@AmazonHelp Très bien je vais le faire, pour la relivraison j'ai déjà donné mes instructions à @132988. Merci pour votre réactivité, bon weekend",@191930 A votre service
2353718,2353724,"@AmazonHelp Non pas encore je comptais le faire mais vous m'avez répondu, donc je dois contacter le SAV ?","@529490 En fait, nous n'avons pas accès à votre compte via Twitter. Vous pouvez contacter notre SAV en cliquant sur le lien suivant : https://t.co/qzuu0dgDXz ^MD"
278881,278886,@AmazonHelp Je comptais le faire mais je ne trouve pas la démarche à suivre sur le site. J'ignore quelle société livre @120533 mais faudrait changer !,@182508 Vous pouvez joindre notre SAV via le lien suivant : https://t.co/hgIrz98cdI ^ARC
164877,164882,"@AmazonHelp Je vous remercie, mais j'ai déjà envoyé un mail à Amazon concernant le souci, aucune réponse...","@154216 Je vous invite à relancer le service client par téléphone (appel gratuit depuis un poste fixe), chat depuis le lien suivant : https://t.co/qzuu0dgDXz. ^ASZ"
1276141,1276142,"@AmazonHelp Bonjour :) comme à chaque commande de jeux vidéo en étant prime livraison 2 jours, toujours envoyé en retard...",@418721 Pouvez-vous nous indiquer la date de livraison initialement confirmée par email lors de la commande je vous prie ? ^KE
1244943,1244943,"Hey @115821 i bought a NEW (according to ur website) book, opened it and saw this... what’s up with that??? https://t.co/HVcA0qn8zv",@412058 I'm so sorry for this issue. This is not the service we strive for. Can you tell us if this order was placed through a seller? ^HM
2468598,2468598,@115850 I wish to buy this book but instead I see this. Help me buy it https://t.co/fcx8V7haMd,@706261 Please reach out to our kindle support team here: https://t.co/FCiOB9HNus so that they can assist you accordingly. ^BV
2131008,2131008,@115830 Not quite sure my 'brand new' book is quite 'brand new' 😠 #lookstohavebeenread https://t.co/CgM8OoB4dM,@627183 I'm sorry your book arrived in this condition. We have return options available for you here: https://t.co/k6dWJPVwpB ^RA
966512,966512,Just opened my @116090 ordered that I received today. Flipped through the book and found this. What the heck??!! 😠 @AmazonHelp https://t.co/NeZ835jZRC,@349378 I'm sorry it arrived damaged! You can find the available order options here: https://t.co/60oSJV4ZUa ^SB
320599,320599,@115851 unlock my Amazon account! Over 24 hours can't get a response from amazon.,"@192387 Hi Angela, sorry to hear that. Please call us on the number found here: https://t.co/jzvkhdlrK5 to escalate this. ^JJ"
2395768,2395769,@AmazonHelp Account locked because of ‘pay with Amazon’ failing on another site. No communication received from you at all and I’ve called twice trying to resolve.,"@689665 When did you last speak with us, and what information was provided? ^NC"
2205544,2205545,@AmazonHelp I am not able to access my seller account for more than 3 weeks now. and no have any clue why is is locked,@644860 Oh no! Have you been able to contact our Seller Support team by phone about this? Were they able to offer any insight? ^NM
844065,844080,"@AmazonHelp Hello, I've been waiting my account is still locked down and there's been no contact from @115821","@320689 Sorry to hear that, have you checked the spam/junk folders of your emails for an email from the account specialists? ^JJ"
2401520,2401520,@115830 @AmazonHelp my account has been locked after trying to purchase an item please can you unlock the account?,"@690951 We are unable to access your account. You will receive an email within 24-48 hours from an account specialist, please reply. ^BE"
121972,121972,No pude estar para recibir mi paquete y @116875 ya lleva 2 días de retraso en la reentrega. :(,"@143182 Hola, Siomara. Lamentamos mucho este inconveniente, sin mencionar detalles de tu cuenta o el número de tu pedido, ¿podrías por favor indicarnos si este pedido fue gestionado por Amazon directamente o por un vendedor externo? ^CB"
363371,363371,Un paquete de @116928 que lleva dos días de retraso... Entro a mirar y pone que no tenía efectivo??? Harto de @137605 https://t.co/PhefzMI3FG,"@185861 Hola Barbiturico, sentimos lo ocurrido. ¿Has reportado lo que indicas con Soporte al Cliente? ^DA"
840837,840837,"@115821 todavía sigo esperando mi paquete con 2 días de retraso, esta es la última vez que os compro","@320049 Hola, lamentamos el inconveniente. ¿El pedido fue enviado y gestionado por Amazon o por algún vendedor externo? ^MB"
2124756,2124756,"@116928 Tengo un pedido con retraso, se entragaba hoy y no ha venido. Cómo reclamo? Soy Prime.","@167050 Hola Saray, Lamentamos las molestias. ¿has intentado contactar al transportista para verificar el estatus de tu pedido? ^HC"
2283042,2283042,Y ya van dos envíos de @116928 con los que tengo problemas de entrega... repartidor @137605 y no he recibido ninguno... 😡😡😡😡,"@663528 Lamento el inconveniente, Dani. ¿Has contactado con la compañía de transporte para obtener más detalles? ^JQ"
2402443,2402443,@115850 Not sure why I cannot get through your cust care. But I have a problem with my order that has been delivered. Kindly arrange a call back asap.,@691169 I understand your concern. You can get in touch with us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN
989111,989112,"@115850 Not able to reach your customer care service , please help ! Need to place an order asap",@354326 Sorry to know you're having trouble reaching us. You can connect with us here: https://t.co/R3EfhzgU8B. We'll help! ^PS
232475,232475,@115850 i m very diassapointed about the customer care service of the.. Amazon.. . No option for 2nd time to talk with the agent..,@171334 That's rather strange. Could you elaborate on what's the error you see while contacting our support team? ^JC
1547883,1547883,@115850 I am not able to view my orders and your customer care support is not available. #AmazonIndia #Order,@479221 Did you try contacting us through this link: https://t.co/vlvfJr4nN9? ^SI
320651,320651,@115850 I'm not able to call amazon customer care. I have have few doubts before buying. I tried calling 180030009009,"@192398 Hi, you can contact us here: https://t.co/vlvfJr4nN9. ^HN"
286845,286845,@AmazonHelp Your Amazon.in order #6954724 has been delivered. Wondering where is the order has been delivered to. Check where is it?,"@184344 I'm sorry about the situation. We'd like to check this, kindly connect with us here: https://t.co/vlvfJr4nN9? ^RB"
2762082,2762082,"@AmazonHelp my parcel was meant to be delivered yesterday but hasn’t arrived, can you tell me where it is please?",@367348 I'm sorry for the wait! What's the most recent tracking update on the order: https://t.co/aaDyEz1VgE? Is there any new information available? ^EP
627701,627702,@AmazonHelp Yesterday ... and i was home all day waiting for it. Can you help me and direct me towards where this was delivered?,"@268661 We'd like to help the best we can! Just to confirm, have you tried these steps to locate your parcel: https://t.co/Ogo94Mu87P? ^HC"
362467,362467,@AmazonHelp where is my order it was suppose to get delivered by today havent got it yet,@201849 We apologize for the inconvenience. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you. ^ZH
627702,627702,@AmazonHelp I have a parcel which says delivered but was not delivered to me. Could you help me track down where this was delivered please? @115821 @115830,"@268661 I am sorry this has not turned up yet, Emma. Was this marked as delivered today? ^SM"
2277551,2277551,I guess if I own two Echo devices I can stream different music to each device simultaneously with Music Unlimited? @AmazonHelp,"@662313 Hi, Andy! You can stream different music to different devices with Amazon Music Unlimited (AMU) as long as you have the AMU Family Plan, which allows streaming on up to 6 devices at once. More info here: https://t.co/spRjSPxIZJ I hope this helps! ^LB"
2770653,2770651,"@AmazonHelp if I have Echo Plus in one room and Echo dot in another, can I stream different music on both, can I play the same track on both?","@181569 Both Echo devices will play the same song provided you're streaming them from 2 individual apps. If you're using the same app, only one device will play the song at a time. Yes, you can stream different music using different applications. ^RI"
915065,915065,@115833 @137949 is it possible to play the same music through echo and play:1 speaker? multiform support…,"@337289 Great question! Yes, you can connect compatible speakers to your Echo. More details here: https://t.co/RlzlgV0j1E ^BH"
627675,627675,@115830 Can I pair two Amazon Echo in one room to play stereo?,@268655 We'd like to help! is this what you're looking for: https://t.co/cj48pHo84k? Please let us know! ^KJ
2663423,2663423,"Bon @120533 @132988, j'attend toujours d'être livré, il est passer ou mon colis ? :) https://t.co/8z0sBtmC2f","@750572 Bonjour, je suis désolé pour cela. L'avez-vous signalé à notre SAV ? ^ARC"
156690,156690,@120534 @AmazonHelp @120533 bonsoir j'ai commander un téléphone hier et payer pour la livraison en 1 jour ouvré mais le colis n'est toujours pas la et sur le site de Colis privé est indiqué qu'il n'as toujours pas été pris en charge merci de votre aide ...,"@151987 Bonsoir, quelle est la date de livraison communiquée dans l'email de confirmation qui vous été envoyé je vous prie? ^SA"
326308,326308,"@120533 mon colis est dit ""livré"" or il ne l'a jamais été ??????","@193739 Bjr, je suis sincèrement désolé d'apprendre cela, avez-vous effectué des recherches auprès de votre voisinage ? ^RA"
2385401,2385401,"Cher @120535 encore 1 fois vous nous avez ""privé de colis"" en prétendant avoir déposer le colis ds boite au lettre - FAUX @2600","@687513 Bonjour, je suis sincèrement navrée d'apprendre cela. L'avez-vous signalé à notre SAV s'il vous plaît? ^SA"
1346617,1346617,"Coucou @120533 @120534 Il se passe quoi sur ma commande ? Depuis que c'est Colis Privé qui a pris le relais, no news :/","@434023 Bonsoir, désolée pour cela, est-ce qu'il s'agit d'un retard de livraison ? ^KE"
2150992,2150992,@115821 why try &amp; deliver a package to a business address at 19.30? do the same the next day when I’d called you &amp; you said 1pm delivery 🤔🤔,@632154 I'm sorry for the frustration. We'd like to take a look. Please reach us via phone or chat here: https://t.co/oGDklGgbCZ ^SJ
619217,619217,@115850 @115821 why don't u deliver things before 5 when I give a office address. You guys expect me to sit in office till 10pm?,"@266936 My apologies, Bibin. May I know If you've contacted our support team regarding the issue? If not, please reach out to them here: https://t.co/R3EfhzgU8B and keep us posted. ^NK"
1314559,1314559,@115830 how many times does someone need to call up about the same problem with your prime deliveries ?! Commercial address del time 8pm?!,@427117 Very sorry to hear this. May I ask who is the carrier delivering the parcel? We will certainly try to help if possible. ^CR
2550705,2550705,@115850 @115821 What is the point of giving delivery date when you people can't deliver on time and customer service hangs up on customer.,"@724657 That is quite a remark, Sumit. Kindly fill in your details here: https://t.co/W5TSYF7QQV and we will get back to you soon. ^KS"
168039,168039,"Dear @115830, why on earth did you just attempt delivery to what is quite obviously a work address at 8:30pm? Might it make some sense to deliver to work addresses in the daytime and home addresses in the evening? #HardlyRocketScience","@155091 I apologize for the delivery trouble, Stu! We'd like to get this feedback properly reported and look into available options with you. Please reach us via live phone or chat here: https://t.co/JzP7hlA23B ^CS"
2384118,2384118,@115850 Placed order for moto g5s plus on 15 oct for delivery on 18 oct. Still waiting for it .tried contacting customer care but no use,@687213 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert accordingly. ^AB
1015603,1015599,@115850 Amazon pickup man asked me for moto g5s plus jbki esa koi phone deliver hi nhi hua @115850 #AmazingExperience,"@360294 Sorry to know that. I'd like to take a closer look into this, please fill this form here: https://t.co/GIJyeYqKE0. ^PS"
680722,680722,@115821 I was trying to buy a phone while selecting exchange option moto c plus is not showing in the list it is relatively new phone. And your rival flipkart is giving 4900 ka exchange for this device,"@282430 I'm sorry to know that your mobile isn't eligible for the exchange offer. The list of used products accepted under the Exchange Offer program is dependent on our buyback partners and hence is dynamic. However, I'll share your comments as feedback internally. ^EM"
2769754,2769755,@AmazonHelp I want moto g5s plus exchange with moto g5 plus but i m in kolkata,"@774352 I get your concern. As mentioned earlier availability of Exchange Offer for a product depends on several factors including delivery location and availability of Buyback partners for that location. However, you may try placing the order using different pin codes. ^MN"
2460751,2460751,@115850 So I had ordered a Moto G5s and I got a Moto G5 plus. Please do something about it. Thank you https://t.co/n2A4CMzr4U,"@704600 Apologies for the mix-up. We never intended to let this happen. Did you report it to our support team? If not, please do it from here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SC"
