golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score
171,1,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,271,272,@AmazonHelp 電話で対応してもらいましたが改良されませんでした。 保証期間も過ぎてるので買い直しになるんでしょうね。,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,0.0
171,2,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,2987939,2987939,いきなり来たんだけど なんですかこれ！！？ @120465 https://t.co/4dhaXWNqB4,@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo SM,0.0
171,3,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,2987903,2987903,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. ¡Saludos! ^FQ",0.0
171,4,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,2987901,2987901,架空請求きたよww しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB,@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。 https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK,0.0
171,5,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,2987822,2987822,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,0.0
172,1,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,222691,222693,@AmazonHelp Amazon.in Order #403-2075500-9273108 Help now,"@169199 We won't be able to access your details from Twitter, kindly drop your details in the link provided earlier. ^AG",22.24606237120134
172,2,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,1759047,1759047,@AmazonHelp Order# 402-7551271-6222767 Please cancel my order as it is placed mistakenly,"@529489 I get your concern, Sumit. You may find the steps to cancel the orders here: https://t.co/e8afecdFPB. ^NK",21.728717554760124
172,3,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,2719437,2719437,Help me cancel an order please @AmazonHelp @115850 I'm not being able to do it,@763158 Sorry to know you're having trouble canceling an order. Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll assist you. ^PS,20.635953021982566
172,4,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,1329495,1329495,@AmazonHelp This is making me nervous. Last night someone placed an order through my account. Please help? I have the address info for this.,@430204 Let's get this taken care of! Please reach us by phone or chat here: https://t.co/hApLpMlfHN so we can get this looked into. ^KJ,20.373157923317397
172,5,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,180383,180416,@AmazonHelp So why does it say FREE DELIVERY? I'm logged into the app and it appears on all products sold through your Global Store. Very misleading,@158427 Thanks for highlighting Lee. We will look into this further. ^TP,20.34228944136381
173,1,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",2279043,2279043,@115850 Order # 406-4984487-7518739 Ship it asap...,"@662619 We ship orders to be delivered by the delivery estimates. Could you please let us know if we missed the estimated delivery date. Please don't provide your order number, we consider it to be personal information. Our Twitter page is visible to the public. ^MP",28.159829083548722
173,2,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",2766408,2766408,@AmazonHelp @115850 Order date 20-Nov-2017 Order # 408-3050789-2768339 Very bad response on this order from customer support please help as to why isn't it Delivered #amazonpantry,"@414129 Apologies for the experience with the order. Please share your details here: https://t.co/beaaDm0muc we'll look into it and reach out to you. Also, please don't provide your order details, as we consider it to be personal information. ^AP",27.113749400765144
173,3,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",1718058,1718059,@AmazonHelp When I placed the order on October 13th it showed ship date of 10/13 and still waiting for tracking number.,@520216 Have you received any communication stating a reason for a delay? ^TR,25.895113020385615
173,4,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",2279713,2279713,@115850 Waiting for refund for order # : ORDER # 408-6560878-8566768 . Its been 3 months.,"@662766 Apologies for the trouble. Have you reported this to our support team? If not, kindly report it here: https://t.co/rS49hgaADF. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",25.76183405983337
173,5,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",1284528,1284528,"When your @115821 prime order is over a week late, still hasn’t shipped &amp; you are told you cannot cancel because it will ship soon...","@420475 Jen, I'm sorry about your order. Shipping soon status means it's being processed and the order can't be modified. ^SY",24.42754950229572
174,1,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,1175594,1175594,Where can I watch Outlander? @116618 @131996 @116602 @396538 @396539,@142382 You can find all 3 seasons here: https://t.co/s5ow33ZSAR ^AF,14.059775270108316
174,2,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,1584525,1584525,@116439 @115821 @116618 #AmazonFireTV https://t.co/FMau6QfJOj,@154025 I'm sorry for the trouble! Please contact us for assistance: https://t.co/hApLpMlfHN ^ST,9.81130818479095
174,3,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,270616,270616,WHY IS MY @116439 NOT WORKING?!,@180539 Thanks for reaching out. Can you tell me a bit more about the issue you're experiencing? ^GG,9.465187308855091
174,4,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,1427380,1427379,@116439 They got a fitness channel?,"@464691 We have many fitness apps available, here's how to find them: https://t.co/6rkrG1cSEZ ^SY",9.465187308855091
174,5,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,1028146,1028146,@116439 I am having buffering problems,@363309 Hi Jim! Have you tried the troubleshooting that is in this link: https://t.co/Tj0Vx46Cp6 I hope this helps! ^LH,9.465187308855091
175,1,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",45541,45544,"@AmazonHelp As always, I’ve done exactly that. All they do is tell me I have to return the package or pay to have it dropped off elsewhere.",@126082 Have you had the chance to reach out to us so we can leave carrier feedback on these orders: https://t.co/hApLpMlfHN? ^VS,42.15954893882649
175,2,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",622549,622551,"@AmazonHelp How can I return it-I have nothing to return it in? The box is so wet it is crumbling in my hand! I am not prepared to pay to return it when it wasn’t my fault, but incompetent delivery men!","@267760 I'm very sorry for the frustration, Kelly! I completely understand your concern. We'd like to help! When reaching out to us what options were provided to you? ^HM",40.99084333181695
175,3,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",1205854,1205854,@AmazonHelp can you tell me how to cancel amazon prime as it isn’t working please ?,"@403196 Hi, you can manage Prime here: https://t.co/ayMAA4cmQM. What isn't working? Are you having an issue ending the membership?^JJ",38.25087504888748
175,4,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",784764,784764,@AmazonHelp Amazon and I don't know what to do can you tell me how long is the warranty valid it was v amazing robust sturdy fine efficient,"@158235 Sorry to know that. Since the product would be out of the return window, please reach out to the manufacturer. ^PS",38.22795918810843
175,5,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",2291523,2291526,@AmazonHelp I think the delay is with the courier as it said it was out for delivery on the 9th and I still haven't received it and I can't tell where it is at the moment,"@256338 We'd like to help, please contact us by phone or chat: https://t.co/JzP7hlA23B ^MG",37.21808252666979
176,1,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,1477320,1477320,I’m really losing faith in @115830. Amazon Logistics are shit now. Prime’s not worth it anymore. #AmazonSuck,"@456250 I'm sorry for the inconvenience! We'd like to help, will you tell us more about what happened? ^GM",21.5251145815417
176,2,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,2602,2602,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",18.559466509520096
176,3,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,782423,782421,@306773 @AmazonHelp @115850 @306774 @123288 @115850 U already losing battle against @118702 in sale and now u losing customers faith in support also. #SayByetoAmazon,@306775 Seems like you've had an unpleasant experience. Could you elaborate so that I can assist you accordingly. ^AU,18.137000655490322
176,4,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,1360079,1360079,"Rapidly losing faith in anything @115821 related. Disgusted, frustrated &amp; tired of talking to csr service. Might be time to buy a Nook.","@437090 I'm sorry for the frustration! We'd like to help. Without sharing any account details, mind telling us what's going on? ^MB",16.51305994530285
176,5,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,1627610,1627610,Hmmm I'm losing faith with @115830 this should have shipped yesterday 😕 @498309 @293500 @297820 @293501 https://t.co/0HJl46RiuG,@498308 Sorry for the wait. We'll ship to meet the delivery date provided. Please keep an eye out on your e-mail for order updates. ^CO,14.89176289011413
177,1,amazonから色々届いた https://t.co/iNvbKRslUK,271,272,@AmazonHelp 電話で対応してもらいましたが改良されませんでした。 保証期間も過ぎてるので買い直しになるんでしょうね。,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,0.0
177,2,amazonから色々届いた https://t.co/iNvbKRslUK,2987939,2987939,いきなり来たんだけど なんですかこれ！！？ @120465 https://t.co/4dhaXWNqB4,@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo SM,0.0
177,3,amazonから色々届いた https://t.co/iNvbKRslUK,2987903,2987903,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. ¡Saludos! ^FQ",0.0
177,4,amazonから色々届いた https://t.co/iNvbKRslUK,2987901,2987901,架空請求きたよww しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB,@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。 https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK,0.0
177,5,amazonから色々届いた https://t.co/iNvbKRslUK,2987822,2987822,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,0.0
178,1,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,1693576,1693576,Por eso te amo @116875 #XboxOneX https://t.co/1mW6LNBIcy,@513957 Hola Lalo. 😱 ¿Cuán emocionado estás por recibir tu pedido? ^HC https://t.co/aDHMx0LaPR,29.908246118221793
178,2,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,1869753,1869753,Por eso te amo @116875 @117795 ❤️ https://t.co/OtkI2oPwGt,@552586 Y nosotros también te amamos. ^VM https://t.co/aLuFuL6eiZ,28.92268710183525
178,3,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,272442,272442,@116875 te amo,"@181029 Nosotros también te amamos, Claudia. 💞 Cuéntanos, ¿qué hemos hecho? 😊 ^JQ",27.697890513647454
178,4,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,327025,327025,TE AMO @116875,"@193933 Hola, Pipepunk, Cuéntanos, ¿Que hicimos para merecer tanto amor? 😍❤️ Pd. Te mandamos un graaaan abrazo 😊. ^AZ https://t.co/daTMaktICP",27.697890513647454
178,5,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,2601481,2601481,Te amo @116875,@736330 ¡También te amamos Luis! 😍 😍 😍 ^DQ https://t.co/p9OamFYfFl,27.697890513647454
179,1,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,1547877,1547877,Cutting it close @115821 https://t.co/UqO2qVh2Cp,@479220 I'm sorry for the delivery issue! Have we missed the delivery date provided in our order confirmation e-mail? ^WT,27.762609331815153
179,2,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,1187723,1187723,@AmazonHelp I FEEL LIKE YOU GUYS ARE CUTTING IT REALLY CLOSE #Oct24 https://t.co/Pzi0iQLBpL,@188339 Orders can ship out anytime between the ship date and delivery date. Please let us know if it does not arrive by 9pm! ^LJ,22.24300600795215
179,3,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,831282,831283,@AmazonHelp If you can't help here..can u pls close your handle.. Its kind of distraction. Thanks,"@317954 I'm sorry about that, your prime subscription would be extended by one year on purchase of Echo. ^MJ",17.564801943356915
179,4,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,1195159,1195159,Cutting it close on my costume😅 good thing I just signed up for amazon prime now let’s pray it’s here by Friday like they say🙃😅,@400850 I know how anticipation can be unbearable at times! Keep us updated! We want to make sure your order goes smoothly. ^WT,16.627117365027246
179,5,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,920512,920513,@AmazonHelp Ordered it from .co.uk was an A3 cutting mat and glue. Got the big mat but that was it :(,@338501 Thanks for the info! Please contact us here so we can look into this together. https://t.co/JzP7hlA23B ^MW,15.873089446713985
180,1,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",969807,969788,@AmazonHelp First reply as to why you can't ship it to me,"@350165 Vishal, you should've received an email with the reason for cancellation/return of an order. Kindly take a look. ^MS",40.19547698807342
180,2,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",409335,409310,"@AmazonHelp First you lied to me, then I had to contact you HALF A DOZEN times just to get somewhere? Is this how you treat loyal customers?",@152461 Sorry to hear that! Has the issue been resolved? ^AT,39.637986225700494
180,3,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",367414,367403,@AmazonHelp No that's the problem. Surely you have this information? Why are you asking me questions about why Amazon has failed? You have my order no.,@203037 We can't access your acc here for security reasons. Is the status of the tracking undeliverable: https://t.co/aaDyEz1VgE? ^JJ,37.43305898929308
180,4,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",1293033,1293033,@AmazonHelp Why have you shipped me the wrong product twice and not included a return label this is ridiculous.,"@422381 I'm so sorry you were sent the wrong product, twice! You can set up a return here: https://t.co/ztH423jOpM ^BA",37.27980073944608
180,5,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",1210725,1210725,@115830 have just reminded me why they're so terrible as a company. Your app places an order twice and you charge for returns #joke,"@370191 Sorry to hear this. You will be refunded when the duplicate order is returned, thanks. ^KM",36.55697561264599
181,1,@AmazonHelp https://t.co/aAOact2qdv,331565,331572,@AmazonHelp @AmazonHelp,@194957 There may be a specific address they'd like the information sent to. Is an address mentioned towards the bottom of the e-mail? ^ST,5.403652810831862
181,2,@AmazonHelp https://t.co/aAOact2qdv,142867,142868,@AmazonHelp Thanks @AmazonHelp,@148250 Anytime! We are always here to help any way we can. Let us know if you have any other questions or concerns. ^AL,5.273752514080841
181,3,@AmazonHelp https://t.co/aAOact2qdv,328010,328004,@AmazonHelp @AmazonHelp thanx.,@167356 You're welcome. Do keep us posted for further concerns. ^HD,5.273752514080841
181,4,@AmazonHelp https://t.co/aAOact2qdv,1723441,1723442,@AmazonHelp @AmazonHelp amazon.de,@521347 Please contact our support to take a look at: https://t.co/oDveB2MUSu ^TG,5.273752514080841
181,5,@AmazonHelp https://t.co/aAOact2qdv,306934,306933,@115821 @AmazonHelp @AmazonHelp,@189283 I'd like a member of my team to look into this with you further. Please add details here: https://t.co/IVAHswzpse ^ML,5.273752514080841
182,1,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",381719,381721,"@AmazonHelp i got refund for this product but it is 416 rupee , i paid 490 rupee please check with the ID of Naman Agarwal ( prime user )",@206515 That's odd. Please connect with us here: https://t.co/HQhpS2qeEd and we'll check this out for you. ^MS,31.400250982402085
182,2,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",2761499,2124930,"@AmazonHelp It's already a month to over but I can't buy a pair of shoes, is this the way your people work?",@625793 I'm sorry about the delay. I have checked and we have not received your details. Request you to share via the secure link mentioned earlier. We'll look into it. ^SB,30.489614003794838
182,3,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",28902,28902,@115850 @AmazonHelp @115821 I am Prime Member &amp; Paid an Order Using Pay Balance but got this as Refund for a Cancelled Order What's This https://t.co/vuy3mKbAX3,@122364 Sorry for the trouble with the refund. We'd like to help. Kindly get in touch with us here: https://t.co/rS49hgaADF ^AK,30.057083199090947
182,4,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",2510699,2510700,@AmazonHelp My order cancelled when I asked for a refund for missing item from earlier order. Is that what you do?,"@307929 Sorry about that. I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0 ^AG",28.553608780319276
182,5,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",668492,668493,"@AmazonHelp Then why you claim of next day delivery, stop fooling people @AmazonHelp @115850 This order was a next day delivery order, and now you request me to wait for the time frame and the irony is that you are hopeful","@279394 Sorry for the miss, definitely not intended. Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll look into it. ^PS",28.46473619702965
183,1,"@116928 Podemos hablar por MP,",2623611,2623611,"@116928 @AmazonHelp necesito ayuda para encontar mi pedido, no lo encuentro en mi cuenta. Podemos hablar por md?",@741174 Hola. Claro. Puedes escribirnos por mensaje privado a través de la opción que he habilitado debajo de este mensaje. https://t.co/1XyLaGkcaN,26.249690094586065
183,2,"@116928 Podemos hablar por MP,",387174,387174,@116928 Podriamos hablar por MD por favor?,"@207648 Hola Eseka, claro, solo enviarnos el MD y te atendemos tu consulta. ^DA",25.004959440083873
183,3,"@116928 Podemos hablar por MP,",1273493,1273493,"hola @116928 , como puedo hablar con vosotros por telefono? o por MD","@418088 Hola Pablo, si, puedes contactarnos a través de mensaje directo. ^MB https://t.co/1XyLaGkcaN",21.172341844250525
183,4,"@116928 Podemos hablar por MP,",2240574,2240576,@AmazonHelp Podemos contactar por MD?,"@653266 Hola Gloria, Claro, puedes enviarnos tu consulta por medio de MD. ¡Estamos para ayudarte! ^FQ https://t.co/1XyLaGkcaN",20.162607769129963
183,5,"@116928 Podemos hablar por MP,",1275926,1275928,@AmazonHelp Podemos nos comunicar por direct,"@418667 Ta bom, estaremos aguardando o seu direct. ^DA",19.451316335738802
184,1,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",27862,27863,@120834 @AmazonHelp As a trial I had Glasgow WORKING - but Brighton is a non-starter as others have reported - and indeed yourself. #terribleservice,@122098 Sorry to hear that. Please reach out here: https://t.co/adGZMh2kgt and we'll look into it for you. ^RS,23.600011797807948
184,2,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",1002199,1002199,@amazonhelp - Amazon delivery screwed up - lies about chat request &amp; delivery time to UPS Store - I want my product - see history https://t.co/E2BQjTj0qJ,"@357234 I'd like for a member of my team to personally address this. Please, provide details here: https://t.co/LcyklqNTYe ^JE",22.802453688158487
184,3,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",941401,941401,One thing I have promised myself today - I will never again be recommending an @115850 prime subscription to anyone.,@343177 I'm sorry about any inconvenience. Could you let us know what went wrong? We'd like to help. ^SG,22.16012202555343
184,4,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",1148739,1148743,@AmazonHelp My problems have been well documented&amp;you should be able to see the notes. It is ridiculous that I have to contact you again!,@313060 We do not have account access here on Twitter. Please use the link provided above so we can look into this for you. ^TR,21.612023623957707
184,5,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",1023605,1023606,@AmazonHelp I have serveral issues - with different matters - which option is best please?,"@362225 To knock out all of your concerns at the same time, I would recommend either the chat or phone option. Both will allow you live contact with our customer service agents. 😊 ^JD",20.944955381748933
185,1,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",271,272,@AmazonHelp 電話で対応してもらいましたが改良されませんでした。 保証期間も過ぎてるので買い直しになるんでしょうね。,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,0.0
185,2,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",2987939,2987939,いきなり来たんだけど なんですかこれ！！？ @120465 https://t.co/4dhaXWNqB4,@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo SM,0.0
185,3,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",2987903,2987903,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. ¡Saludos! ^FQ",0.0
185,4,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",2987901,2987901,架空請求きたよww しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB,@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。 https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK,0.0
185,5,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",2987822,2987822,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,0.0
186,1,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,2899428,2899428,アマゾンでアンハサウェイの本買ったのに返金になってる！！！！！！なんで！！！！！！！！！！(›´A`‹ ),@803248 ご不便をおかけしております。ご注文がキャンセルとなった場合等、詳細はEメールにてご連絡させていただいておりますので、ご確認ください。 当サイトからお送りするEメールは、アカウントサービスのメッセージセンターからもご覧いただけます。https://t.co/PAK8dGjdhO YM,11.533325186388357
186,2,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,1601336,1601336,Amazonプライム、もう少ししたら体験切れるけど、ゴーカイジャーが全話見れるだけで年3900円なら全然安いので継続する(°ω° ),@491594 |ω・) 継続をご検討いただき、ありがとうございます！ 色々なコンテンツをご準備しておりますので、是非引き続きお楽しみください♪TY,11.533325186388357
