golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
153,,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
154,,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",1,50.85431439258164,how to activate 1 year free prime membership which I got with my Echo Dot?amazonIN,"@639846 The Prime membership will be activated automatically, Mansur. If you have any issues, please let us know so that we can assist you. ^NK",2184497,2017-11-09 18:13:58+00:00
154,,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",2,48.280992192079474,"@AmazonHelp Query ,I have paid Prime Membership up to Oct 2018,now I get 1 year membership with echo dot. Will it extend from October 18 to October 19?","@170241 Yes, indeed. You will receive an additional year of Prime services over and above your current Prime subscription! ^HN",227440,2017-10-05 08:05:11+00:00
154,,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",3,47.926148256876644,@115850 if I already have a prime subscription for 1 year and on purchase if echo I get 1 yr prime membership free.. will the two overlap (I.e. I will get only 1 yr membership) or will be it be 2yrs,@646527 If you already have a prime membership will have your existing membership extended by another year. ^VM,2212099,2017-11-10 04:48:49+00:00
154,,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",4,46.66176344009003,@AmazonHelp Hi I just purchased amazon echo today in London .. installed the android app ..how do i tell whether latest or not?,"@758985 Since you just installed, it is more than likely the most up to date app. Please give us a call here: https://t.co/JzP7hlA23B so we can do some real time troubleshooting! ^TR",972749,2017-11-19 21:05:22+00:00
154,,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",5,45.52385039598045,@115850 how to activate 1 year free prime membership which I got with my Echo Dot? Didn't happen automatically which I expected.,@299563 I’m sorry about the issue you’re facing with prime membership. Let us look into it. (1/2)^HR,1650898,2017-11-06 02:22:19+00:00
155,,amazon india sucks,1,14.842979152401728,@115850 Fake fake fake . Message me IM if you are genuine ... amazon India sucks https://t.co/4wt3W70V1U,@646799 We have already responded to this query here : https://t.co/wLzFlN1DRi. Please check and reply. ^RI,861246,2017-10-19 14:23:03+00:00
155,,amazon india sucks,2,13.73590349662025,@115821 please examine customer support in India . Prime member but service sucks,@727547 That's quite a remark. Please tell us what went wrong and we'll be glad to help you. ^MK,2564041,2017-11-16 18:09:10+00:00
155,,amazon india sucks,3,12.734891052586741,Amazon India @115850 delivery in Pune sucks big time. They are habitual liars. Claim delivery when they haven't. Sixth time today! 😡,"@504205 I'm sorry for the inaccurate tracking update, call us here: https://t.co/vlvfJr4nN9 &amp; we'll fix this for you. ^MJ",1650889,2017-11-06 06:19:51+00:00
155,,amazon india sucks,4,11.895077394421723,@AmazonHelp @115851  Again git the same defective product. Amazon sucks https://t.co/9oSP6dA4I6,@308429 I'm sorry about the replacement. Please reply to the email from Social Media Specialist for further proceedings. ^HA,790176,2017-10-15 11:21:57+00:00
155,,amazon india sucks,5,11.677340787896927,@AmazonHelp Amazon India,"@442767 Thank you for the information, Ayub. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll get it checked for you. ^SY",1387136,2017-11-20 07:03:27+00:00
156,,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,1,0.0,amazonのfireTVstickが見れない😢,@115770 こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。https://t.co/2pbG55qJ7h ET,272,2017-11-22 09:14:39+00:00
156,,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,2,0.0,"いきなり来たんだけど
なんですかこれ！！？

@120465 https://t.co/4dhaXWNqB4",@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo  SM,2987939,2017-11-22 07:41:45+00:00
156,,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,3,0.0,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. 
¡Saludos!
^FQ",2987903,2017-11-22 07:04:14+00:00
156,,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,4,0.0,"架空請求きたよww

しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB","@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。
https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK",2987901,2017-11-22 07:07:30+00:00
156,,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
157,,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,1,0.0,amazonのfireTVstickが見れない😢,@115770 こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。https://t.co/2pbG55qJ7h ET,272,2017-11-22 09:14:39+00:00
157,,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,2,0.0,"いきなり来たんだけど
なんですかこれ！！？

@120465 https://t.co/4dhaXWNqB4",@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo  SM,2987939,2017-11-22 07:41:45+00:00
157,,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,3,0.0,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. 
¡Saludos!
^FQ",2987903,2017-11-22 07:04:14+00:00
157,,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,4,0.0,"架空請求きたよww

しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB","@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。
https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK",2987901,2017-11-22 07:07:30+00:00
157,,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
158,,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",1,28.05403281458526,"#Amazon #Logistics is the laziest, worst delivery service in the world.",@822356 Sorry for the trouble! We'd like to look into your experience. Please pass your details here: https://t.co/DTO2tcytfp ^ST,2981603,2017-10-31 19:42:26+00:00
158,,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",2,22.93461689243398,Disappointed with @115850 failed to deliver the product within the due date. Will have to think twice before I'll order on @115850,"@312160 That's a very rare scenario, Avnish. Request you to connect with our support team here: https://t.co/vlvfJr4nN9. ^SK",806369,2017-10-12 17:14:53+00:00
158,,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",3,22.339247240863042,@115850 #AmazonIndia Your delivery system is worste in Porbandar take some action otherwise we will think twice before to purchase anything,"@517206 Apologies, your comments has been shared internally for a review and will work to provide better services in the future. ^BS",1611078,2017-10-17 17:03:05+00:00
158,,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",4,21.789374286336717,Absolutely disgusting service from @115821 let down by #amazon again 😡,"@387404 I'm very sorry for the poor experience! Without including any account details, can you tell us more about what's happened? ^ZW",1134990,2017-11-02 17:28:55+00:00
158,,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",5,20.214260444071297,@115830 you literally have the worst customer service in the world.,"@482398 Hello there! We're here to help! Without posting personal account information, tell us more about how we can help today. ^FR",1561565,2017-10-28 21:51:39+00:00
159,,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",1,28.744486415426806,Obviously things get sent out and to the right places. But like I haven't had Amazon get a package to me all month. I've been waiting weeks for a charging cable and battery pack https://t.co/rkRHn8M8rL,"@704710 I'm very sorry about that, were you given a reason for the delay in deliveries? ^AS",2461276,2017-11-15 07:55:03+00:00
159,,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",2,27.489362468355598,@AmazonHelp @116935  know why I can't listen to any of the songs I could listen to last week? https://t.co/8xMmhBqPvl,@666147 I'm sorry for any frustration. Are you an Amazon Music Unlimited member or do you have Prime Music access? Are these songs you've purchased? Please let us know. We'd like to help! ^ST,2294019,2017-11-11 23:21:23+00:00
159,,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",3,27.206712382587035,@AmazonHelp Its been so long I hav been waiting to get a kindle of my own...and nw!!its so frustrating...so much!,@491826 I apologize for the hassle. I'll take your feedback and forward it to the concerned team. ^VH,1602263,2017-10-17 13:06:17+00:00
159,,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",4,27.045619010356425,@AmazonHelp @115821 @115850 It's 5:30 Pm already. Will I get my product today ? Or should I wait patiently for some more days,"@366798 I'm sorry for the delay and the subsequent inconvenience. We're working on it, will communicate with you very soon. ^MP",1043727,2017-10-23 12:01:04+00:00
159,,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",5,26.426490404051908,"Guess I get to report a lost package to @115821. Since moving to Queen Anne, amazon shipping has been terrible.",@189848 I'm sorry for the trouble with your package! What's the latest tracking/delivery info here: https://t.co/Y5jpI9gRhE? ^HS,1525009,2017-11-03 20:50:43+00:00
160,,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",1,67.78623906820526,@AmazonHelp The DTDC courier demand ₹400 for this product who provide courier charges,@194881 Please contact our support team here: https://t.co/vlvfJr4nN9 and we'll help you. ^ZH,331275,2017-10-07 19:02:52+00:00
160,,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",2,59.8671680093768,@115850 @115850 but Amazon does not refund courier charges from customers who pay in advance.. And Amazon charges nothing from COD customers. Why?,"@297351 Please let us know if you are facing any trouble with the refund for any of your order, we'll be glad to help. ^MP (2/2)",1110369,2017-10-15 09:36:41+00:00
160,,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",3,59.8671680093768,@115850 @115850 but Amazon does not refund courier charges from customers who pay in advance.. And Amazon charges nothing from COD customers. Why?,@297351 We refund the complete amount paid by customers including the courier charges once the product is returned to us. ^MP (1/2),1110369,2017-10-15 09:36:41+00:00
160,,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",4,57.729315408177705,@AmazonHelp I did not get refund of my courier charges,"@171909 Sorry to know about this, Aloke. Please reply to the correspondence sent to you. Once we receive your revert, we'll assist. ^SV",244151,2017-10-06 01:23:33+00:00
160,,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",5,56.82722417176622,@115850 I have couriered the product but now courier charges are rejected by Amazon customer care.,@126720 I'm sorry to hear this. Kindly reply to our correspondence regarding this and we'll check this further for you. ^VN,47938,2017-11-01 16:41:35+00:00
161,,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",1,30.232214542970816,@AmazonHelp @115851 can you tell me where in your policy it says you will change the delivery date then what it shows on the website,@532248 I apologize for any frustration this has caused. Is this regarding a current order?  We are here to help! ^BA,1776434,2017-11-07 23:26:41+00:00
161,,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",2,29.289157821495376,"@AmazonHelp If you don't have access on my account, you can Intimate the same to the dept. Concerned on basis of my DM,which is not visible to public",@327067 We'll check the details and get back to you. ^RB,872185,2017-10-17 17:16:59+00:00
161,,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",3,28.631159725371862,"@AmazonHelp I did it already, it's not about the solution, it's about the problem, why it is happening on regular basis , have a permanent solution.",@325015 I understand. Kindly fill in your details here:https://t.co/GIJyeYqKE0 and we'll have this checked. ^PB,863374,2017-10-30 12:03:00+00:00
161,,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",4,28.363689607286428,@120533 @115821 what do you do when your art is being sold on the amazon.fr site by an unauthorized dealer. https://t.co/TfelXAAitM,"@467749 Hello, I'm sorry to hear about this, could you please give us more information, via this link : https://t.co/HtUowg2UGX. ^RA",1497753,2017-10-16 22:30:16+00:00
161,,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",5,28.333640109014148,"@115821 @117634 Okay, I see it on the computer now.. But can it fixed so we can access it on the mobile site and app please?",@738809 Glad to hear you can access it now. Are you getting an error when you try to access the Top 100 on the mobile site or app? ^PJ,2613316,2017-11-17 12:26:33+00:00
162,,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,1,17.235814049825464,@AmazonHelp how do I resolve this Echo error? https://t.co/5RMzRuGTJp,@192845 We're here to help! Have you tried all of these troubleshooting steps: https://t.co/krMoRXrxPA ? ^JE,322612,2017-10-07 13:47:03+00:00
162,,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,2,16.0960979737067,"@AmazonHelp @115850 @119625 

What's this error? I do have a prime subscription. https://t.co/nMq0QO7EHg",@453871 That's strange. Could you let us know if you're using desktop or app to watch prime videos? ^GK,1438636,2017-11-02 10:31:08+00:00
162,,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,3,13.803099149747883,@AmazonHelp My Internet is showing as being connected on fire stick but every time I go to homepage I get an error? Help? 🤔 https://t.co/g2yZ3U6FWq,@473142 Hey James! try using these this reference:  https://t.co/gyOYDX9gwQ and let us know if the issue remains ^CH,1522616,2017-11-03 20:50:21+00:00
162,,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,4,12.849372847898707,"@AmazonHelp why am I getting this error? Amazon prime video (India)
And thank you from Sword Art Online https://t.co/Z67c3dHvEa",@410768 To confirm you're trying to watch the show on https://t.co/nUUp5MLhYl or Amazon.in? ^PS,1239696,2017-11-13 05:59:50+00:00
162,,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,5,12.63841361361294,@AmazonHelp Could it be a hardware error?,"@638366 When playing music, are you streaming from Amazon Music through Echo or from another Bluetooth device? ^RM",2177990,2017-11-09 22:31:52+00:00
163,,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",1,0.0,amazonのfireTVstickが見れない😢,@115770 こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。https://t.co/2pbG55qJ7h ET,272,2017-11-22 09:14:39+00:00
163,,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",2,0.0,"いきなり来たんだけど
なんですかこれ！！？

@120465 https://t.co/4dhaXWNqB4",@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo  SM,2987939,2017-11-22 07:41:45+00:00
163,,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",3,0.0,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. 
¡Saludos!
^FQ",2987903,2017-11-22 07:04:14+00:00
163,,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",4,0.0,"架空請求きたよww

しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB","@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。
https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK",2987901,2017-11-22 07:07:30+00:00
163,,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
164,,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",1,23.93355710398793,@AmazonHelp My return was picked up yesterday and refund still not initiated. Why???? @115821  @115850 @AmazonHelp,@146158 I get your concern regarding the refund. The refund will automatically be issued after the returned order reaches the origin. Ideally it can take upto 10 business days and you'll be intimated via email. ^AR,135006,2017-11-24 13:11:49+00:00
164,,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",2,23.822219197407648,@118919 @AmazonHelp ... the order has been picked up from my end on 23rd oct 2017 and the refund is still not done.. kindly help https://t.co/2uOFtfdAbs,"@632904 I'm sorry about the delay in refund. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. Also, please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG",2154057,2017-11-20 15:55:42+00:00
164,,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",3,22.602617911595335,@115821 i requested for return till now item not picked up and didn't received my money #wrost_service https://t.co/IMiVXFvM4F,@219977 I'm sorry the pick up is still pending. Please report this to our support team here: https://t.co/vlvfJr4nN9. We'll have the pick up arranged.^AR,2265542,2017-11-11 03:44:09+00:00
164,,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",4,22.431657174774468,"@AmazonHelp  yeah the item has been picked up for refund but it does not show good to receive a defective product, Trust my refund is quick","@336911 center. Further, I'll pass along your feedback internally and we'll work on this. (2/2) ^GK",851605,2017-10-21 07:42:14+00:00
164,,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",5,22.431657174774468,"@AmazonHelp  yeah the item has been picked up for refund but it does not show good to receive a defective product, Trust my refund is quick","@336911 I do get your point. Rest assured, refund would be initiated once the package is received at our fulfillment (1/2) ^GK",851605,2017-10-21 07:42:14+00:00
165,,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",1,0.0,amazonのfireTVstickが見れない😢,@115770 こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。https://t.co/2pbG55qJ7h ET,272,2017-11-22 09:14:39+00:00
165,,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",2,0.0,"いきなり来たんだけど
なんですかこれ！！？

@120465 https://t.co/4dhaXWNqB4",@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo  SM,2987939,2017-11-22 07:41:45+00:00
165,,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",3,0.0,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. 
¡Saludos!
^FQ",2987903,2017-11-22 07:04:14+00:00
165,,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",4,0.0,"架空請求きたよww

しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB","@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。
https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK",2987901,2017-11-22 07:07:30+00:00
165,,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
166,,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,1,31.12248318846893,"@115821 I have being calling amazon from last 1 month daily for the solution and they make excuses 
Get out @115821 
Scammers","@208740 Please respond to the email you received from the social media team for further information, Ankit. ^JC",665205,2017-10-13 15:37:27+00:00
166,,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,2,29.779886094329733,@119356 Amazon India delivery quality is nowhere close to the quality they maintain in USA. Had 2 bad experiences with them in a week.,"@218356 Sorry you're upset with the delivery. Could you share your experience, we'd like to look into this? ^HA",435108,2017-10-10 16:14:32+00:00
166,,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,3,29.17854319355654,"Got the new Amazon Echo as a gift. A daily use at home - ""Alexa, play the Venkateshwara Suprabhatam by MS Subbulakshmi!""... And Alexa obliges!",@691798 Glad our Alexa comprehends tough words too. Proud of her. Do have a good time with the new member in the family. ^PJ,2405208,2017-11-14 14:41:14+00:00
