golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,dense_score
151,1,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",145765,145765,@115821 got my husbands Xmas present with no packaging so it spoilt the surprise. Not happy!,"@149063 Hello Kate, I'm sorry for any disappointment caused. Some items are sent without Amazon packaging and there should be an option to mark it as a gift if you prefer to have it dispatched in an Amazon box. Was this mentioned on the Product Detail Page? - Tara",0.643264889717102
151,2,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",683749,683749,@115830 You have ACTUALLY ruined Christmas with your lack of dispatch notes and all or nothing packaging so THANKS A LOT.,"@283189 This is not what we intended! Without giving account information, can you please tell us more about what's going on? ^KJ",0.6427086591720581
151,3,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",2431159,2431159,"@115821, ruins the magic of Xmas when you give a gift that’s all battered with ripped stickers on it because you couldn’t be bother to use appropriate packaging 😡😡😡 https://t.co/sXGjWd9zd0",@697868 I hate to hear your package arrived damaged! Was the item inside also damaged? Let us know! ^CN,0.6384743452072144
151,4,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",639628,639628,@115830 can't believe you have stopped packaging items. Definitely won't be ordering any more Christmas presents from you! My package only had an address label on it yday...invasion of privacy!,"@271719 I'm sorry for any trouble this has caused! If you check the product details page, is there a note stating the item will ship in the manufacturer's packaging? ^SB",0.6365766525268555
151,5,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",385891,385891,@115830 it's that time of year again - shame on you for using this much packaging for this item! https://t.co/ocSJyV9ZRP,@207360 Sorry to see this. Can you report this order here: https://t.co/fxgZ6hTrFA? ^MC,0.6300674676895142
152,1,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,2023077,2023078,@AmazonHelp Tok Tok...! Are you a Human or a Bot...?,@367525 We are humans responding to you. ^NR,0.6683120131492615
152,2,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,1206902,1206903,@AmazonHelp @115850 Bot replies are so stupid ... Think about it!,@403410 We have made a note of your comments. I'll be sharing them internally for a review. ^CB,0.633928656578064
152,3,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,2498841,2498841,@AmazonHelp Do you have an actual phone number that will let me talk to actual humans? DM me if you do.,"@306845 To get to the right team, click An order I placed &gt; Problem with Order &gt; Other issue, then Phone and we'll call you. ^AM",0.6184343099594116
152,4,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,2023078,2023078,|@115821 @AmazonHelp @115850 | Amazon Chat Bots n Social Bots are the Best Examples for Why we don't need AI in near future by any means !,@367525 Sorry for any hassle. Could you confirm if you've shared your details in the link provided earlier? ^SQ,0.6154836416244507
152,5,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,1380889,1380889,@115851 @119356 @amazonhelp 2/2 about the lying and dodging by ur team. Esp now that i am a prisoner of ur system. God forbid others,@441147 We've responded to your query here: https://t.co/fAGDattY5p. Kindly check. ^PS,0.6083475351333618
153,1,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",2975849,2975853,てか､タブレットのアドレス｡ アマゾンに登録してないぞ(笑) なんで､アマゾンからメール来たし？ これ､サイトにアクセスして大丈夫なやつ？,@820714 失礼いたします、Amazon公式です。当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。リンクにアクセスしたり個人情報を登録したりしないようお気を付けください。https://t.co/k4jy2iTq1Y SM,0.766901969909668
153,2,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",850068,850068,メールアドレス変えたからamazonで変更しようと思ったのにパスワード忘れて詰んだ,@321978 リプライ失礼いたします、Amazon公式です。パスワードの再設定が行えない場合、カスタマーサービスで対応いたします。こちらまでお電話ください。Amazonカスタマーサービス⇒ 0120-999-373 (24時間年中無休対応) HM,0.7523669004440308
153,3,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",1552165,1552165,ww2のアクティビジョンサイトで使うコード、 何回やってもエラー出て出来ないのどうにかしてほしい。 買った特典が初期ブースト系だったからまぁ支障は出ないけど、 アマゾンでサントラ付き買った人たちはブチ切れ不可避な気がする。,@480271 誠に恐れ入りますが、一度メーカーにお問い合わせ、ご相談ください。メーカーにてコード自体の問題と判断された場合は、以下のリンクよりカスタマーサービスにご連絡ください。https://t.co/J6YEizo6qC TN,0.7461410164833069
153,4,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",2269270,2269270,Amazonのアカウント乗っ取られてメールアドレス変えられてログイン出来ないんだけどどうしよ,@660346 Amazon公式サポートです。サインインが行えない場合には、詳しい状況を確認させていただきますので、カスタマーサービス（ 0120-999-373 ）までお問い合わせ下さい。 EK,0.7397798299789429
153,5,"これさー、マジでまぎらわしいんやけど迷惑メールなんよな
ぱっと見やと文章とかアドレスとかリンク先とかめっちゃAmazonっぽいんやけど、差出人のアドレスのとこタップするとこんな感じで、その他のところにクソ関係なさそうなアドレスが一緒に出てくるねん
みんなマジで気をつけてな https://t.co/qQCe847u5z",1700755,1700755,アマゾン騙ったメールきた。 アマゾンに登録してないアドレスに届いたんですが… https://t.co/6yn4fehf15,@515708 アマゾンです。ご認識の通り、こちらは当サイトからのＥメールではございません。企業を装い個人情報を取得しようとする詐欺が発生しております。記載のリンクにアクセスしたりなさいませんよう、ご注意ください。https://t.co/0YRaupzMRF ET,0.7347598671913147
154,1,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",2644123,2644123,Dear @115850 I already had a prime membership when I bought the echo dot. So do I get a year's extension?,"@746057 Yes, Radhika. Once your paid membership ends, the free Prime membership will be activated automatically. :) ^NK",0.8370128273963928
154,2,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",1665320,1665320,@115850 I have activated my echo dot. But where is my free 1-year prime membership?,@350635 That's strange. Please report this our support team here: https://t.co/vlvfJr4nN9 &amp; we'll take a closer look at this. ^RS,0.8312502503395081
154,3,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",1551314,1551315,@AmazonHelp My prime membership has expired which I got last yr &amp; I was expecting 1 yr free membership wid purchase of echo dot https://t.co/AGeuw6y9Ya,@480050 That's odd. Kindly connect with our team here: https://t.co/TdDksLo6Mf. We'll look into it. ^PS,0.8302344083786011
154,4,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",226118,226118,Hey @115850 what happens to my existing Prime membership if I buy the echo? Do I get an additional year? Or could I gift someone the year?,@169982 Your prime subscription would be extended by one year on purchase of Echo. ^GS,0.8263812065124512
154,5,"@121284 Hi, I just received an echo dot as a gift from someone just days after I purchased mine. So, I wanted to know whether I will get the promotional 1 year free prime membership with it or not? I have already availed 1 with the echo I purchased from that account.",274074,274074,"Wondering about the ""free Prime"" included with the Echo I just purchased. Does it extend my existing Prime membership for a year? @115850",@181487 Your prime subscription would be extended by one year on purchase of Echo. ^NS,0.8215659856796265
155,1,amazon india sucks,2391271,2391271,Nice to know that I'm not the only one looking for an alternative to Amazon India. https://t.co/7bInGM29Q2,@688731 Sorry for any inconvenience you've faced. Please let us know if any of your concerns went unaddressed. ^PJ,0.8287220001220703
155,2,amazon india sucks,1519840,1519840,Amazon India is the worst shopping online site,@443827 That's quite a comment. Please let us know what went wrong so that we can look into it? ^BV,0.8257551193237305
155,3,amazon india sucks,1680626,1680626,Wrong information by Amazon india has let me down completely,@511015 This isn't something we would expect you to go through. Please tell us what went wrong and we'll be glad to help you. ^MK,0.7916355133056641
155,4,amazon india sucks,2121008,2121008,Amazon India is way ahead of other e-commerce players in terms of goods availability. Just love the experience. So far it's all good.,@624922 We are glad to see you happy with our listings. You are with the right company to make more good experiences. ^MJ,0.784575879573822
155,5,amazon india sucks,232881,232881,@AmazonHelp Amazon India is trying its best to prove that they are one of the most useless customer service providers in the industry.,@171436 Seems like we have an opportunity that we can fix. Please help us know your concern so that we can resolve it right away ^AU,0.7779882550239563
156,1,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,226767,226767,アマゾンまじか https://t.co/jxQ72ZWAGR,@170129 |・ω・*) ｿｰｯｯ マジです( *´艸｀) 是非！ご利用くださいませ！TY,0.6910697817802429
156,2,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,1560850,1560850,アマゾンプライムってすごち https://t.co/BnmVj3Xpaz,@482226 (*´-`).｡oO（いろんな作品がございますので、ごゆっくりお楽しみくださいませ♪）TN,0.6906520128250122
156,3,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,1111334,1111334,アマゾン恐喝 https://t.co/HtRjom5Gq7,@382304 こんにちは、Amazonです。当サイトからそのようなメッセージをお送りすることはございませんので、記載されている連絡先にはご連絡なさらないようお気を付けください🙏 YM,0.6753014922142029
156,4,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,313716,313716,Amazonがぁぁぁぁ https://t.co/vxBnxGVDku,@190906 ご不便をおかけしております。アプリが正常に起動しない場合、端末再起動やアプリの再インストールをお試しください。アプリにて閲覧ができない場合、ブラウザからの接続をお願いいたします。HM,0.6739189624786377
156,5,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,2073780,2073780,アマゾンジャパンさんからきた https://t.co/xjA4gVAPAS,@613355 ご確認いただきましたとおり、当サイトからの連絡ではありません。Amazonや他企業を装ったメールを利用してお客様の情報を不正に取得しようとする悪質な詐欺が発生しています。今後とも身に覚えのないメール等にお気を付けください。MH https://t.co/SxUVfAPMAY,0.6653499007225037
157,1,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,2449443,2449443,メッセージ入ってるからなんかと思ったらAmazonからの未払い請求 履歴等を見ても心当たりがないので架空請求の可能性 https://t.co/UVP30K12Qm,@702042 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,0.7883273363113403
157,2,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,761792,761792,なんかAmazonからの荷物、配達完了したことになってるけど、明らかに届いてない・・・・ まじかぁ・・・・・,@302009 リプライ失礼いたします。商品の大きさやその他条件によりメール便で発送となりポスト投函で配達完了となる場合もございます。確認いただいても商品が無い場合には、状況をお調べしますので下記よりお問い合わせください。 https://t.co/J6YEizo6qC HM,0.7873238325119019
157,3,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,2102684,2102684,明らかに怪しい。ケータイの電話番号もMMSのメアドもAmazonに登録してへんから明らかに怪しいやつ！！ 一体どこから電話番号が漏れたのやら。 https://t.co/GLxNO5rSwN,@620909 失礼いたします。ご存知かと存じますが当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iTq1Y SM,0.7653191685676575
157,4,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,270611,270611,え。 これなに？ 有料動画見た記憶もAmazon開いた記憶もないんですけど。 https://t.co/Zfje97e69J,@180538 そちらはhttps://t.co/st4oU5QbhP からお送りしたものではありません。https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/7baPKDS8oH SK,0.7602198719978333
157,5,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,1471704,1471704,知らないうちにアマゾンプライムに入っていたので映画見まくってた ほんと知らないうちに加入してて恐ろしいのだけど,@461614 意図しないご登録となり申し訳ありません。プライム無料体験のご利用時に自動更新をオフに設定されていない場合、体験期間終了後に有料会員へと移行となります。 特典の一覧は画像をご参照ください。YM https://t.co/lYuKUzzZ1r,0.7596126794815063
158,1,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",1759055,1759055,@115830 @AmazonHelp your service is the worst in the world. Fourth time in a row you can't deliver or lost my item.,@242739 I'm sorry for the wait. Some items aren't able to dispatch immediately. What date is on the order confirmation e-mail? ^AN,0.8689828515052795
158,2,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",734572,734572,@115830 @AmazonHelp this is how my delivery arrived today... https://t.co/EyAFPv0Rxr,@295760 Please don't share personal info like your address online. Have you been in touch with us here: https://t.co/JzP7hlA23B ?^CD,0.8638975024223328
158,3,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",38104,38104,@115850 @AmazonHelp Very disappointed with delivery service. I won't any order from #Amazon in future.,@124276 Did you happen to discuss the delivery issue with our support team? Do keep us posted. ^CB,0.863754391670227
158,4,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",1727459,1727459,@115821 @AmazonHelp seriously disappointed with your delivery and customer services,"@519490 Hello, Jonathan. I'm sorry for the frustration. Without providing any personal details, can you tell me a bit more? ^FJ",0.8485647439956665
158,5,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",1216261,1216261,@115830 https://t.co/9MBjUQkZ6U not happy this is the second amazon delivery that's hasnt arrived #poorservice https://t.co/Ai8K6Tnv97,@405394 Sorry for the inconvenience! Have you tried all these steps to locate your parcel: https://t.co/WrEZtluSt0 ? Let us know! ^JE,0.8411167860031128
159,1,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",323753,323753,yoo @115821 yall really on some bullsht 😑 where is my VINYL,@193110 I'm sorry your item hasn't arrived. What's the latest tracking status show here: https://t.co/Y5jpI9gRhE? ^KP,0.5982117652893066
159,2,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",761201,761201,"@115830 Hey Amazon, my Mudvayne vinyl finally arrived! I've waited months, and looked for this album on LP since my late teens/early 1/2",@301877 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/JzP7hlA23B ^AG,0.557221531867981
159,3,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",298451,298451,@2228 so ready to enjoy this beauty !!! Gracias @116875 #vinyl https://t.co/W1mJlnCPtd,"@187113 Woow, ella es la mejor, lo vas a disfrutar demasiado 😍. ^MB",0.5497844219207764
159,4,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",2283009,2283008,@663521 @115830 My sister ordered my boyfriend a vinyl and they delivered it to the black bin 🙃🙃,@687301 Sorry to hear this Sarah - was it damaged ? ^TD,0.5443140268325806
159,5,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",951992,951992,@115821 does such a good job trying to keep customers happy. Shipment coming in late and they made it right. Thanks “Anita S” very prompt!,@345844 Thanks for taking the time to post this! We hope you enjoy the rest of the day! ^EP,0.5327694416046143
160,1,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",331277,331275,@AmazonHelp The DTDC courier demand ₹400 for this product who provide courier charges,@194881 Please contact our support team here: https://t.co/vlvfJr4nN9 and we'll help you. ^ZH,0.7856847643852234
160,2,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",179918,179924,"@AmazonHelp (preferably the ""India Post courier service"") so that we can process the refund. Thank you, Lifestyleshoppie (Amazon Seller)",@158354 Thank you for sharing your details. We've received them. We'll get in touch with you at the earliest. ^AU,0.7278310060501099
160,3,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",226762,226758,@AmazonHelp Collect your product and refund my money m not going to do courier again and again. Else I'll go to consumer forum. @1560,@170128 We assist you accordingly. Have you shared the details as requested earlier? ^RW,0.7212421298027039
160,4,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",245891,244151,@AmazonHelp I did not get refund of my courier charges,"@171909 Sorry to know about this, Aloke. Please reply to the correspondence sent to you. Once we receive your revert, we'll assist. ^SV",0.699093759059906
160,5,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",2378916,2378917,@AmazonHelp Who compensates me for courier charges on a faulty product? Amazon or Shane retailers?,"@686022 If you're returning an item that was damaged/ defective or due an error on the sellers part, you can request the seller to reimburse the return shipping charges you incurred. In such cases, a seller might ask you to provide the courier receipt. ^AP",0.6916646361351013
161,1,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",298958,298960,@AmazonHelp The fix whatever that may be has made it harder for ME to use my account. This is unacceptable.,@187260 Let's try this to see if it helps out: https://t.co/Ybnc297ClN Try using this link from a device with web browser. ^FR,0.7182455062866211
161,2,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",2226796,2226802,"@AmazonHelp Are you serious The link is just about account issues that’s all, when did I say I can’t access my account. Your the help department 😫😫😫","@649988 Hi, apologies for the incorrect link. Can you please confirm if these returned to sender issues are with the same carrier ? ^TI",0.7127790451049805
161,3,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",633661,633645,"@AmazonHelp Your help site asks me to give my email address&amp; when I do , it tells me there no account with that email address! That 's because it was changed on your site without my permission! Can you Dm me please?","@270198 We're not able to access your account via Twitter, but we'd like to help! Reach out to us here: https://t.co/HMqjWYnkYU ^ZW",0.7071788907051086
161,4,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",351907,351913,@AmazonHelp The page where it semds me has no assistance on my issue. I will just delete my account completely cause I can’t be bothered for this long,@199695 could you please try this link : https://t.co/MBTDQi7u2J ^ME,0.6953437924385071
161,5,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",1273386,1273387,@AmazonHelp Extremely disappointed in how getting my account access back was handled. A ton of confusion all around customer service.,@190308 I'm sorry for the confusion. Were you able to get everything sorted out? ^AF,0.6888983845710754
162,1,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,1467409,1467409,@116935 what's going on with this error message?!? https://t.co/bJNyhSbBRj,"@460610 I'm sorry for this issue. Have you tried uninstalling, then reinstalling, the app? ^DO",0.7829713821411133
162,2,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,887124,887126,@116618 I keep getting an error:(,@330633 Can you provide us with a little more information about the error message you're seeing? ^AR,0.7803032398223877
162,3,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,270616,270616,WHY IS MY @116439 NOT WORKING?!,@180539 Thanks for reaching out. Can you tell me a bit more about the issue you're experiencing? ^GG,0.7320464253425598
162,4,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,2600210,2600212,@132994 Getting this error @115850 https://t.co/M0yaEVFzC7,@186226 We've escalated this internally and we're looking into it. ^PS,0.7210464477539062
162,5,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,1043609,1043610,@350451 @118919 This is wrong,@366790 Apologies for the unexpected delay. Kindly reach out to our support team here:https://t.co/beaaDm0muc we'll look into it.^EM,0.7149554491043091
163,1,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",234239,234239,Amazonプライム入ってよかった…✨✨✨✨,@171766 |・∀・*)ﾉｼ ご利用いただきありがとうございます～！ HM,0.879953920841217
163,2,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",183370,183370,Amazonプライムで鎧武見れるようになってテンションあがった！（笑）,@159120 |´-`)ﾁﾗｯ これからもみなさまのテンションを上げていけるよう、プライムビデオ頑張ってまいります💪('ω'💪)✨ HM,0.8519617319107056
163,3,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",275829,275829,けっこー危うかった。 Amazonプライム感漂ってる。 https://t.co/cfLrYJGJq7,@181890 アマゾンです。ご認識の通り、こちらは当サイトよりお送りしたものではございません。企業を装い個人情報を取得しようとする詐欺が発生しておりますので、記載の電話番号にはご連絡なさいませんようお願いいたします。ET,0.8449481725692749
163,4,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",118770,118770,Amazonプライムで良かった！！今夜は徹夜かな笑 https://t.co/oARvkbiY5f,@142326 Amazonビデオをご利用いただきありがとうございます🙇 「逃げるは恥だが役に立つ」は、プライム・ビデオ対象作品ではございませんが、レンタルでお楽しみいただけますので、よろしければ、お楽しみくださいませ☺️ SM,0.8439573049545288
163,5,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",1658751,1658751,Amazonプライムでけいおんの映画無料で見れるようになってたから今更ながら見た。,@506089 いつもAmazonプライムをご利用いただきありがとうございます！🙇‍♂️✨ （´ω`*）.｡oO(ぜひ、お楽しみください・・・) プライム会員特典：映画｢けいおん!｣https://t.co/25DXwSKPSd MH,0.8434953689575195
164,1,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",1192324,1192328,@AmazonHelp Already replied.Item has been returned to you so kindly arrange for refund ASAP.,@226259 Thanks for confirming that you have responded to our email. We'll check and get back to you on this accordingly. ^AB,0.836829423904419
164,2,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",1665330,1665335,@AmazonHelp I would request you to initiate the refund because this is not my problem that u are not picking the return.,@507256 I understand your concern. Please share your details through the secure link provided earlier and we'll reach out to you. ^AP,0.8239482045173645
