review_priority,golden_example_id,customer_message,conversation_context,suggested_intent,intent_confidence,second_best_intent,second_best_score,intent_margin,suggested_should_escalate,suggested_difficulty,human_intent,human_should_escalate,human_difficulty,human_notes
CHECK,139,"@AmazonHelp Ademas de que era el regalo de cumpleaños de mi padre, y ahora pues sirve de bien poco que lo envien, ya que el no esta.","Customer: @AmazonHelp Se van a retrasar otro dia mas, porque les ha dado la gana. No aguanto mas, hacedme el favor de cancelar mi pedido y reintregarme el importe de este. Mi padre se ha quedado sin regalo de cumpleaños, por culpa de una pesima gestion, de una empresa embustera como es ASM. Gracias.
AmazonHelp: @220938 Hola, en este caso te recomendamos contactar con nuestros compañeros de Servicio al Cliente para que ellos puedan asistirte con tu caso. Lo puedes hacer en el siguiente enlace: https://t.co/OjvUxwnzPe ^RC
Customer: @AmazonHelp el problema es que no los puedo devolver, porque no estan en mi poder. ASM tiene el paquete, y ya no lo quiero, estoy mas que harto. No voy a esperar hasta el lunes a que me lo entreguen, con una semana de retraso. Me niego como cliente. Ofrecedme soluciones a esto, por favor.
AmazonHelp: @220938 Comprendemos, sin embargo como te mencionaron anteriormente tienes que contactar a nuestros compañeros de Servicio al Cliente. Te brindamos el enlace nuevamente para que puedas entrar en contacto con ellos: https://t.co/OjvUxwnzPe ^ES
Customer: @AmazonHelp Ya esta reembolsado, gracias por la ayuda. He de decir que vuestro servicio de Atencion al Cliente por telefono es de lo mejor que he visto, muy cordial y conciso al explicarse. Bravo.
AmazonHelp: @220938 Nos complace escuchar que pudieron ayudarte. Siempre que tengas alguna consulta o duda estamos para servirte con mucho gusto. Saludos ^RC",returns_replacements,0.3038053,delivery_problem,0.24831763,0.055487663,False,hard,returns_replacements,False,hard,
CHECK,142,"@11068 Really pathetic customer service and overall experience. These guys gave a card that got expired and still some idiot @115850 was able to successfully do a auto transaction using this expired card, And now i'm chasing both to get things resolved Wow what a world","AmazonHelp: @396979 Apologies for the trouble you had with the transaction. I'd like to take a closer look at this. Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK
Customer: @AmazonHelp I think i was charged for USA membership which is clearly not useful or something I did shown interest. How come this is auto deducted. Please ensure you revert all the charges.
AmazonHelp: @396979 I'm sorry, please revert to the email correspondence from our specialist team here: https://t.co/8DAc10S7ww and we'll be glad to help you. Twitter being a public platform we do not have access to your order details. ^SI",payment_billing,0.50253785,prime_membership,0.4458164,0.05672145,False,hard,payment_billing,False,hard,
CHECK,147,どうしても欲しかった。アマゾンに頼る。 https://t.co/I0j3ep36sG,"Customer: @AmazonHelp お世話になりますm(__)m
AmazonHelp: @238181 こちらこそ！お届けまで今しばらくお待ちください🏃🏼‍♂️💨💨　MH
Customer: @AmazonHelp アマゾンさん　今到着しました。おおきにー♡。ありがとう。 https://t.co/XsRBj5rML5
AmazonHelp: @238181 リプライありがとうございます！無事到着したとのことで安心いたしました！これからもどうぞよろしくお願いいたします😊✨ SK
Customer: @AmazonHelp ありがとうございます。　お世話になります　m(__)m。
AmazonHelp: @238181 どうぞよろしくお願いいたしますm(_ _)m TN",returns_replacements,0.3289485,refund_issue,0.28152215,0.047426343,False,hard,returns_replacements,False,hard,
CHECK,152,@115821 @AmazonHelp Are THERE ANY REAL HUMANS our just #BOTS I CAN'T LOST DUE 2 #UPC #GTIN #ASIN #SKU #ISBN #ASI #ABC #XYZ #TGB ETC. NOT I'M LOCKED OUT #BADCUSTOMEREXPERIENCE #HELP #INSANITY https://t.co/Z5QVIwZoJk,"AmazonHelp: @150282 So sorry for the trouble, Sylvie! Have you had the chance to report this to us here: https://t.co/hApLpMlfHN? ^VB",order_issue,0.3666492,prime_membership,0.33198756,0.03466165,False,hard,order_issue,False,hard,
CHECK,155,amazon india sucks,AmazonHelp: @823010 That's quite a remark. I would like to help you! May I know what went wrong? ^HR,digital_product_support,0.43599376,delivery_problem,0.40355706,0.0324367,False,hard,digital_product_support,False,hard,
CHECK,159,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",AmazonHelp: @780153 I'm sorry to hear you received the wrong item. You can view refund or replacement options with us here: https://t.co/5on8SZX1xH ^KP,returns_replacements,0.33265808,refund_issue,0.300833,0.031825095,False,hard,returns_replacements,False,hard,
CHECK,160,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm","Customer: @AmazonHelp resolved my problrm as soon as problem @AmazonHelp
AmazonHelp: @130737 If you've filled in your details through the link provided earlier, please be assured our respective team will reach out to you at the earliest. ^PB
Customer: @AmazonHelp contact me on phone number, as soon as possible
AmazonHelp: @130737 We've received your details. Our team is currently looking into this, they'll reach out to you with an update anytime soon. Appreciate your patience and understanding. ^EM
Customer: @AmazonHelp Ok I'm waiting
AmazonHelp: @130737 Thanks for the heads up, Imran. We will get back to you with an update soon. ^AH",delivery_problem,0.44724447,refund_issue,0.40181553,0.04542893,False,hard,delivery_problem,False,hard,
CHECK,170,Biggest weekend of the year for consumers! Got a sweet deal thanks to @140312. But @115821 dropped the ball delivering it today. I was at work while my package was delivered. It says I signed for it while i was at WORK. You guys sure hire some great delivery drivers. FML,"AmazonHelp: @784459 I'm sorry your package was inaccurately scanned, William. Did you receive it, in the end? Who was the carrier? You can check under Your Orders: https://t.co/zS1iNwH9kl ^AM",delivery_problem,0.556622,delivery_status,0.5051918,0.051430225,False,hard,delivery_problem,False,hard,
CHECK,180,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl","AmazonHelp: @823674 Can I ask, what was the original delivery date given to you on the confirmation email you received when you placed this order please?^GA",delivery_problem,0.45718315,refund_issue,0.4042599,0.052923262,False,hard,delivery_problem,False,hard,
CHECK,187,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous","Customer: @AmazonHelp A third party seller fulfilled by Amazon
Customer: @AmazonHelp And what about the other delivery due yesterday which didn't turn up after being out for delivery all day that was not damaged and as yet I haven't had any reason for given?
AmazonHelp: @237635 Sorry to hear that, Dominic. Can I ask if you've had any tracking updates on that order? You can check here: https://t.co/Y5jpI9gRhE ^TI
Customer: @AmazonHelp Yes it says it's out for delivery but that's besides the point now, you are actually saying the GUARANTEED delivery date is the date you aim to deliver by unless there is any kind of delay such as the parcel being LATE? Effectively saying the guarantee means nothing?
AmazonHelp: @237635 The guaranteed delivery date is the date that we aim to meet. If your order is not delivered on or before that date, you are entitled to a refund of the shipping charges for the late shipment. ^GS
Customer: @AmazonHelp And considering I want the item (why I ordered it) so don't  want to cancel, what use is that to a prime member such as myself? (my first month of paying for prime)",delivery_problem,0.5285535,refund_issue,0.47962484,0.04892865,False,hard,delivery_problem,False,hard,
CHECK,192,Happy Cyber Monkey 2 me. Thanks Amazon Treasure Truck for lil Mia #CyberMonkey #Fingerlings #WowWee #DTLA #treasuretruck https://t.co/5Wb48RkqA2,AmazonHelp: @797331 Thanks for trying out Treasure Truck! Looks like you got a few cool items!  ^AR,returns_replacements,0.31906563,delivery_status,0.27643803,0.042627603,False,hard,returns_replacements,False,hard,
CHECK,194,Fire tablet and case supposed to come on Monday. Only get the case. Called Amazon to send another tablet. On Wednesday I get a package. It's another case. I call them again and they overnight a tablet. Come back from work and I get a THIRD FUCKING CASE FOR A TABLET I DON'T HAVE. https://t.co/SBxP6y8ThM,AmazonHelp: @237646 Thanks for reaching out to us today. I'm sorry you haven't received your correct order. Please give us another chance to look into this for you and reach out to us using the following link: https://t.co/hApLpMlfHN   ^FJ,delivery_problem,0.4285479,refund_issue,0.36925772,0.05929017,False,hard,delivery_problem,False,hard,
