conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
2984589,2984588,AmazonHelp,False,Thu Nov 30 06:23:25 +0000 2017,@823010 That's quite a remark. I would like to help you! May I know what went wrong? ^HR,,2984589.0,2984589,823010,True,amazon india sucks,2017-11-30 05:55:50+00:00,evaluation,18,3,True,1,False,,477,regular_coverage,155,,,,,AmazonHelp: @823010 That's quite a remark. I would like to help you! May I know what went wrong? ^HR
516607,516606,AmazonHelp,False,Sat Dec 02 01:23:00 +0000 2017,"@239071 たくさんご利用いただきありがとうございました！😍
またお待ちしております😊　MH",,516607.0,516607,239071,True,Amazonだいしゅきぴ💕💕 https://t.co/N1Xuiphr6m,2017-12-02 01:14:46+00:00,evaluation,38,2,True,1,True,3.0,199,difficult_or_ambiguous,156,,,,,"AmazonHelp: @239071 たくさんご利用いただきありがとうございました！😍
またお待ちしております😊　MH"
2608090,2608089,AmazonHelp,False,Sat Nov 25 23:31:52 +0000 2017,@737743 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY,,2608090.0,2608090,737743,True,明らかに怪しいメッセージ届いたからAmazonに問い合わせたらやっぱりこれ詐欺っぽい。この番号にかけるとやばいってネットでも見たから皆こんなの来ても無視してね～🙌 https://t.co/3hXy9NYwco,2017-11-25 22:38:26+00:00,evaluation,105,2,True,1,True,3.0,208,difficult_or_ambiguous,157,,,,,AmazonHelp: @737743 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY
472386,472385,AmazonHelp,False,Fri Dec 01 09:16:00 +0000 2017,@227497 We're always looking for ways to improve! Please provide direct feedback regarding packaging here: https://t.co/fxgZ6hTrFA.^CN,,472386.0,472386,227497,True,"@115830 @AmazonHelp 
The ""best"" delivery service in the world.
I'll think twice before buying anything on #Amazon again 😂 😡 https://t.co/qnPJQ7z4LF",2017-12-01 09:14:59+00:00,evaluation,147,21,True,1,True,,436,regular_coverage,158,,,,,AmazonHelp: @227497 We're always looking for ways to improve! Please provide direct feedback regarding packaging here: https://t.co/fxgZ6hTrFA.^CN
2795772,2795771,AmazonHelp,False,Thu Nov 30 20:10:32 +0000 2017,@780153 I'm sorry to hear you received the wrong item. You can view refund or replacement options with us here: https://t.co/5on8SZX1xH ^KP,,2795772.0,2795772,780153,True,"@115821 I know GREASE IS THE WORD... but it's not what I ordered😩 I've been waiting so patiently for @15474 ROOM 93 vinyl, I get my package today and instead of the queen of pop, I get to listen to we gotogether like Shama Lama lama dingity dong.. https://t.co/x4GdGriix3",2017-11-30 20:06:37+00:00,evaluation,271,49,True,1,True,3.0,223,difficult_or_ambiguous,159,,,,,AmazonHelp: @780153 I'm sorry to hear you received the wrong item. You can view refund or replacement options with us here: https://t.co/5on8SZX1xH ^KP
64228,64227,AmazonHelp,False,Thu Nov 30 04:20:27 +0000 2017,"@130737 That doesn't sound right! Usually, full return shipping charges will be refunded to the Amazon Pay Balance account. Please call us here: https://t.co/vlvfJr4nN9 &amp; we'll look into this. (1/2)^SF",64226,64228.0,64228,130737,True,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm",2017-11-30 04:11:55+00:00,evaluation,303,51,True,8,True,3.0,192,difficult_or_ambiguous,160,,,,,"Customer: @AmazonHelp resolved my problrm as soon as problem @AmazonHelp
AmazonHelp: @130737 If you've filled in your details through the link provided earlier, please be assured our respective team will reach out to you at the earliest. ^PB
Customer: @AmazonHelp contact me on phone number, as soon as possible
AmazonHelp: @130737 We've received your details. Our team is currently looking into this, they'll reach out to you with an update anytime soon. Appreciate your patience and understanding. ^EM
Customer: @AmazonHelp Ok I'm waiting
AmazonHelp: @130737 Thanks for the heads up, Imran. We will get back to you with an update soon. ^AH"
602324,602321,AmazonHelp,False,Sun Dec 03 21:52:33 +0000 2017,"@241860 Hence, we request details via secured link which also helps us is securing customer's data over social platforms. Appreciate your understanding. 2/2 ^MJ",,602322.0,602322,241860,True,"@AmazonHelp Whatever you explain, here the point is about mistake on your site and it's clearly visible in the screenshots provided by @241858, then instead of rectifying the mistake, why do u need access to persons account? moreover it's on your website you can easily see it !",2017-12-03 21:40:23+00:00,evaluation,278,48,True,2,False,,540,regular_coverage,161,,,,,"AmazonHelp: @241860 Hence, we request details via secured link which also helps us is securing customer's data over social platforms. Appreciate your understanding. 2/2 ^MJ"
1271547,1271545,AmazonHelp,False,Sat Nov 25 20:26:26 +0000 2017,@417683 I'm sorry you're receiving an error message! We'd like to assist. I recommend ordering the coins on another browser or device if possible. ^SJ,,1271546.0,1271546,417683,True,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,2017-11-25 20:16:50+00:00,evaluation,69,10,True,1,True,,52,regular_coverage,162,,,,,AmazonHelp: @417683 I'm sorry you're receiving an error message! We'd like to assist. I recommend ordering the coins on another browser or device if possible. ^SJ
43704,43703,AmazonHelp,False,Sun Nov 26 00:47:25 +0000 2017,"@125694 Amazonプライムのご登録ありがとうございます(＾◇＾)
お喜びいただけて、何よりです(*^o^*)
色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY",,43704.0,43704,125694,True,"入ってよかった、Amazonプライム。
ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN",2017-11-25 13:24:06+00:00,evaluation,65,3,True,1,True,3.0,185,difficult_or_ambiguous,163,,,,,"AmazonHelp: @125694 Amazonプライムのご登録ありがとうございます(＾◇＾)
お喜びいただけて、何よりです(*^o^*)
色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY"
394879,394878,AmazonHelp,False,Sat Nov 25 05:32:37 +0000 2017,"@149052 Let me work on this right away. Kindly fill in your details here https://t.co/oMartkd7PV and we'll reach out to you for assistance. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^VM",,394879.0,394879,149052,True,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",2017-11-25 04:53:06+00:00,evaluation,141,24,True,1,True,,38,regular_coverage,164,,,,,"AmazonHelp: @149052 Let me work on this right away. Kindly fill in your details here https://t.co/oMartkd7PV and we'll reach out to you for assistance. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^VM"
582677,582675,AmazonHelp,False,Sun Dec 03 13:17:00 +0000 2017,@257378 夜分に失礼いたします。Fire TV Stickをご購入いただきありがとうございました！ご満足いただけているようでよかったです(*ˊ˘ˋ*)　末永くご愛用いただけましたら幸いです🙇 HM,582676,582677.0,582677,257378,True,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",2017-12-03 12:46:05+00:00,evaluation,95,4,True,2,True,3.0,182,difficult_or_ambiguous,165,,,,,"AmazonHelp: @257378 夜分に失礼いたします。Fire TV Stickをご購入いただきありがとうございました！ご満足いただけているようでよかったです(*ˊ˘ˋ*)　末永くご愛用いただけましたら幸いです🙇 HM
Customer: @AmazonHelp こちらこそです。
丁寧なコメントありがとうございます。😄😃😀
AmazonHelp: @257378 恐れ入ります☺️　夜分にリプライ失礼いたしました。おやすみなさいませ🌃☽✨ HM"
574984,574983,AmazonHelp,False,Sun Dec 03 07:16:00 +0000 2017,"@231112 I understand your concern aslam, we've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^SP",575312,574984.0,574984,231112,True,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,2017-12-03 06:58:14+00:00,evaluation,272,42,True,9,True,,169,escalation_or_context_heavy,166,,,,,"AmazonHelp: @231112 I understand your concern aslam, we've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^SP"
65829,65830,AmazonHelp,False,Wed Nov 29 04:16:49 +0000 2017,"@131057 Mark, I'm sorry for the delay with your package! I understand your frustration. Please reach out to us if you don't receive your package by Thursday - November 30, 2017. ^MO",65825,65829.0,65829,131057,True,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",2017-11-29 04:05:18+00:00,evaluation,297,50,True,5,True,3.0,219,difficult_or_ambiguous,167,,,,,"Customer: @AmazonHelp I would *love* that. I inquired about this a few months ago on your chat support and was told it was an impossible request. I will be in touch tomorrow to arrange it, thank you.
AmazonHelp: @131057 You're welcome, Mark. Please let us know if we may be of further assistance. ^KL
Customer: @AmazonHelp So… just got this email about my outstanding package (the iPad case). Completely unacceptable. I ordered this on Sunday, and it’s took 4 days for those jokers to realize they’ve lost it. Gonna be another 2-3 before I get a replacement. This is exactly the shit I’m talking about. https://t.co/0cxXwPhU6B
AmazonHelp: @131057 Oh no! Sorry to here your order was lost/damaged while in transit. Have you been given a delivery date for the replacement?^ES
Customer: @AmazonHelp No, I still need to take time out of my busy day later to call or chat about it what to do next.
AmazonHelp: @131057 I'm sorry for the inconvenience this has caused. Please keep us posted on what you are advised when you reach out to us directly. ^KI"
2899566,2899564,AmazonHelp,False,Tue Nov 28 17:51:35 +0000 2017,"@803287 I am so sorry to hear this! We'd like to look at available options with you. When you have the time, please reach us here: https://t.co/JzP7hlRCV9 ^KP",2899565,2899566.0,2899566,803287,True,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",2017-11-28 17:47:20+00:00,evaluation,260,40,True,2,True,,427,regular_coverage,168,,,,,"AmazonHelp: @803287 I am so sorry to hear this! We'd like to look at available options with you. When you have the time, please reach us here: https://t.co/JzP7hlRCV9 ^KP
Customer: @AmazonHelp I thought you were here to help, all you have done is sent me to a link to either call or email. I haven’t got time to call otherwise I would have. I’d like you to PM me so I can give you my order number so you can resolve it please
AmazonHelp: @803287 We're unable to access your account information via Twitter. You can always reach out to us through chat, using the link provided by KP. I'm sorry for any inconvenience this may cause. ^AL"
43702,43701,AmazonHelp,False,Sun Nov 26 00:47:50 +0000 2017,"@125693 ( ´∀｀)bｸﾞｯ! 
Amazonをご利用いただき、ありがとうございます！
またのご利用お待ちしております(*´︶`*) TY",,43702.0,43702,125693,True,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,2017-11-26 00:19:32+00:00,evaluation,56,2,True,1,True,3.0,184,difficult_or_ambiguous,169,,,,,"AmazonHelp: @125693 ( ´∀｀)bｸﾞｯ! 
Amazonをご利用いただき、ありがとうございます！
またのご利用お待ちしております(*´︶`*) TY"
2813517,2813516,AmazonHelp,False,Mon Nov 27 02:00:06 +0000 2017,"@784459 I'm sorry your package was inaccurately scanned, William. Did you receive it, in the end? Who was the carrier? You can check under Your Orders: https://t.co/zS1iNwH9kl ^AM",,2813517.0,2813517,784459,True,Biggest weekend of the year for consumers! Got a sweet deal thanks to @140312. But @115821 dropped the ball delivering it today. I was at work while my package was delivered. It says I signed for it while i was at WORK. You guys sure hire some great delivery drivers. FML,2017-11-27 01:52:16+00:00,evaluation,271,51,True,1,False,,438,regular_coverage,170,,,,,"AmazonHelp: @784459 I'm sorry your package was inaccurately scanned, William. Did you receive it, in the end? Who was the carrier? You can check under Your Orders: https://t.co/zS1iNwH9kl ^AM"
2863346,2863345,AmazonHelp,False,Mon Nov 27 23:24:00 +0000 2017,"@795365 Amazonのアカウントにご登録いただいた情報は、Prime Nowでも共有されますので、すでにギフト券が登録されている場合には、Prime Nowでもご利用いただくことが可能です。
何か、お困りごとなどございましたでしょうか？TY",2863341,2863346.0,2863346,795365,True,既にAmazonでアカウント登録しちゃったアマギフって、Prime nowで同じアカウント使ってても流用出来なくない？出来る？？,2017-11-27 23:00:51+00:00,evaluation,64,2,True,4,False,,593,regular_coverage,171,,,,,"Customer: @AmazonHelp プライムナウの注文確認画面ですと、「クーポンまたはアマゾンギフト券」適用という項目しか無く、既にAmazonアカウントに登録済の金額を引っ張ってこれません。ほかに適用できるフォームやボタンの箇所があるのでしょうか。
AmazonHelp: @795365 残高がある場合には、支払い方法選択画面に残高が表示されます。
ギフト券をご登録いただいているアカウントと、同一のアドレス・パスワードの情報でPrime Nowにサインインいただいておりますか？
今一度、サインインの情報をご確認いただきお試しくださいませ。TY
Customer: @AmazonHelp もちろん同一アカウントです。Amazon側では残高表示が出ますが、プライムナウのアプリ上では表示が出ません。
AmazonHelp: @795365 何度もお手数おかけしておます。
一度アカウントのご登録状況確認し、ご案内をさせていただければと存じます。
よろしければ、下記URLよりカスタマーサービスにご連絡ください。
https://t.co/bwBU0NvYIn TY
Customer: @AmazonHelp サポートに問い合わせして同一アカウントなのは確認出来たのですが、やはり残高表示が出ないため調査になりました。
AmazonHelp: @795365 何度もお手数をおかけしております。
調査ということで、ご不便おかけしますが、わかり次第ご連絡させていただくかと思いますので、お待ちいただければと存じます。TY"
2930653,2930651,AmazonHelp,False,Wed Nov 29 07:35:00 +0000 2017,"@810675 Hi. To cancel an order on https://t.co/nUUp5MLhYl, please go to your orders here: https://t.co/Y5jpI9gRhE ^DC",2930652,2930653.0,2930653,810675,True,@115821 @AmazonHelp I have placed similar order through muy https://t.co/OoFST3q4aY and Amazon.in Global Store. Please help me cancel anyone.,2017-11-29 07:29:20+00:00,evaluation,141,19,True,2,True,,487,regular_coverage,172,,,,,"AmazonHelp: @810675 Hi. To cancel an order on https://t.co/nUUp5MLhYl, please go to your orders here: https://t.co/Y5jpI9gRhE ^DC
Customer: @AmazonHelp It is an international shipment and already been shipped😔 Please cancel anyone.
AmazonHelp: @810675 I understand your concern regarding the cancellation of your order. Please reach out to us here: https://t.co/vlvfJr4nN9 and we will help you. ^AH"
1890569,1890567,AmazonHelp,False,Sun Nov 26 08:37:50 +0000 2017,"@384416 Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AP",1890568,1890569.0,1890569,384416,True,"@115850 As a Amazon prime customer there is no diffrence of Shoppers. Still waiting for shipment from week even @23295 Ship it sooner then you guys. #Amazon #Fail Order date

21-Nov-2017

Order #

171-0390550-6849137 https://t.co/qvmd7551YX",2017-11-26 07:58:45+00:00,evaluation,240,35,True,3,True,,59,regular_coverage,173,,,,,"AmazonHelp: @384416 Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AP
Customer: @AmazonHelp @115850 This is your best service . #Amazon #Fail Please cancel my Order. https://t.co/D3BUoEHVNw"
2608071,2608065,AmazonHelp,False,Sat Nov 25 23:40:48 +0000 2017,"@737739 Oh no! Does this happen with any other videos or apps? As a first step, we recommend trying to restart your Fire TV: https://t.co/WyLZHkMsU8 ^MB","2608066,2608067",2608068.0,2608068,737739,True,@396539 @116439 @26804  https://t.co/MgPtjDIU4U,2017-11-25 23:37:44+00:00,evaluation,47,4,True,2,True,3.0,207,difficult_or_ambiguous,174,,,,,"AmazonHelp: @737739 Oh no! Does this happen with any other videos or apps? As a first step, we recommend trying to restart your Fire TV: https://t.co/WyLZHkMsU8 ^MB
Customer: @AmazonHelp Only noticed it on ITV Player so far
Customer: @AmazonHelp Reset the box regularly, we have pants internet here
AmazonHelp: @737739 I recommend getting in touch with us here: https://t.co/JzP7hlA23B for live-troubleshooting. ^EZ
Customer: @AmazonHelp I think it's down to the way @396539 stream"
2722156,2722154,AmazonHelp,False,Sun Nov 26 23:27:00 +0000 2017,@184771 Hello and thank you for reaching out to us tonight! Are you having difficulty with a recent order that we could assist with?  We'e here to help in any way we can! ^AZ,2722155,2722156.0,2722156,184771,True,"Tell me how the @115821 psychic said it was not broken. That's as crooked as the situation. IT IS BROKEN! It came in a big @9450 box I hate to post w photos, but it is what it is. I loved Amazon wkly$$$. Don't tell me I have to pay to return this mkt seller schlock. https://t.co/Ss6ikr3A69",2017-11-26 23:20:02+00:00,evaluation,290,57,True,2,True,3.0,202,difficult_or_ambiguous,175,,,,,"AmazonHelp: @184771 Hello and thank you for reaching out to us tonight! Are you having difficulty with a recent order that we could assist with?  We'e here to help in any way we can! ^AZ
Customer: @AmazonHelp Thanks AZ! It's been going on through probably 30 emails and DMs, so we'll see how it plays out this week.
AmazonHelp: @184771 Please let us know if we may be of any assistance. ^KL
Customer: @AmazonHelp It's all on the Direct Messages if you want me to copy and paste, but so many are involved, let's hope for the best this week before I have to start reporting."
2918688,2918685,AmazonHelp,False,Wed Nov 29 00:34:28 +0000 2017,"@807848 We strive to deliver on the date provided on the confirmation email. If it does not arrive, let us know. We are here to help! ^BA","2918686,2918687",2918688.0,2918688,807848,True,Hey @115821 I’m losing faith in ya https://t.co/Yd1R0fcmSk,2017-11-29 00:32:33+00:00,evaluation,58,8,True,5,True,,255,regular_coverage,176,,,,,"Customer: @AmazonHelp  https://t.co/vfP6Lv9CuC
Customer: @AmazonHelp  https://t.co/wR1PSheyc8
AmazonHelp: @807848 Is there a tracking number further down that page? The carrier's site may have more up-to-date information. ^AM
Customer: @AmazonHelp There is no tracking number
Customer: @AmazonHelp I sent a pm with the two order numbers
AmazonHelp: @807848 That's really weird! We'd like to look into this with you. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN"
2714277,2714276,AmazonHelp,False,Fri Dec 01 05:48:56 +0000 2017,@761965 ご利用いただきありがとうございます😊✨SK,,2714277.0,2714277,761965,True,amazonから色々届いた https://t.co/iNvbKRslUK,2017-12-01 05:43:15+00:00,evaluation,37,2,True,1,True,3.0,203,difficult_or_ambiguous,177,,,,,AmazonHelp: @761965 ご利用いただきありがとうございます😊✨SK
43679,43677,AmazonHelp,False,Sun Nov 26 00:50:02 +0000 2017,"@116874 ¡También te amamos, Quirino! 😍 Nos alegra que tu pedido haya llegado hoy. Cuéntanos, ¿qué has recibido? ^LC https://t.co/q019mpi3W2",43678,43679.0,43679,116874,True,TE AMO POR SIEMPRE @116875 https://t.co/aEcopzKt6Z,2017-11-26 00:44:39+00:00,evaluation,50,6,True,4,True,3.0,183,difficult_or_ambiguous,178,,,,,"Customer: @AmazonHelp Muchas cosas de entrenamiento para running y accesorios de cama 😍 https://t.co/HzoSToeqwf
AmazonHelp: @116874 ¡Qué emoción, Quirino! ¿Qué consejos nos das para alguien que quiere empezar a correr? 🤔^LC
Customer: @AmazonHelp Sin duda es empezar poco a poco. Primero 10min caminando, 5 trotando; luego 15 y 10 y así hasta lograr correr 30min seguidos
AmazonHelp: @116874 Gracias por los consejos, Quirino. ¿Cuál ha sido tu mayor logro como corredor? 🤗🤗 ^LC
Customer: @AmazonHelp Un ultra maratón de 55K y varios maratones
AmazonHelp: @116874 Wow 😱 Ruperto es el que quiere empezar a correr, está buscando algunas cosas, ¿para ti qué es lo esencial en una carrera? ^LC https://t.co/yCqqEe9s5l"
2870716,2870713,AmazonHelp,False,Tue Nov 28 02:24:36 +0000 2017,@797123 We're excited for you to receive your order! Please keep us posted on its arrival! ^BH,"2870714,2870715",2870716.0,2870716,797123,True,Got Prime to see if its worth it....still deciding. Cutting it close @115821 @AmazonHelp https://t.co/uyQO3WBLAz,2017-11-28 02:16:33+00:00,evaluation,112,15,True,3,True,,387,regular_coverage,179,,,,,"Customer: @AmazonHelp My package isnt even out for delivery. I’m fine with waiting until tomorrow but I’m disappointed at the fact that I have 2 Day Shipping and it says it will be here by tonight and is being delivered by Amazon Delivery but it has not even left for delivery yet
Customer: @AmazonHelp It has been in my city since 8:30am this morning and has been sitting there all day
AmazonHelp: @797123 We greatly appreciate your patience. Our team is happy to make sure this late order is escalated for you, please send us your info directly using this link: https://t.co/y8Lz2vehww ^JR
Customer: @AmazonHelp I filled out the form. I'm just confused as to why its been in Sac since 8:30am this morning and is supposed to be delivered to me tonight but its still in the facility
AmazonHelp: @797123 I confirmed we've received the details you provided. A member of our transportation team is reviewing the shipment, and will reach out to you directly by e-mail when we're able to provide additional information. ^JN
Customer: @AmazonHelp Ok thank you"
2987259,2987258,AmazonHelp,False,Thu Nov 30 07:50:28 +0000 2017,"@823674 Can I ask, what was the original delivery date given to you on the confirmation email you received when you placed this order please?^GA",,2987259.0,2987259,823674,True,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl",2017-11-30 07:44:13+00:00,evaluation,242,44,True,1,True,,365,regular_coverage,180,,,,,"AmazonHelp: @823674 Can I ask, what was the original delivery date given to you on the confirmation email you received when you placed this order please?^GA"
2984583,2984581,AmazonHelp,False,Thu Nov 30 06:24:50 +0000 2017,@823008 Sorry about the bad experience with the delivery of the order. Kindly drop your details here: https://t.co/AE7nxtQ5oI and we'll work on it. ^NS,2984582,2984583.0,2984583,823008,True,@AmazonHelp https://t.co/aAOact2qdv,2017-11-30 06:15:48+00:00,evaluation,35,2,True,2,True,3.0,189,difficult_or_ambiguous,181,,,,,"AmazonHelp: @823008 Sorry about the bad experience with the delivery of the order. Kindly drop your details here: https://t.co/AE7nxtQ5oI and we'll work on it. ^NS
Customer: @AmazonHelp  https://t.co/liihclVd6p
AmazonHelp: @823008 We wouldn't be able to access your order details on Twitter. Kindly drop in your details through the secure link above. Please don’t provide your order/account details as we consider them to be personal information. Our Twitter page is public. ^NS"
1190239,1190237,AmazonHelp,False,Sat Nov 25 19:07:00 +0000 2017,"@288804 Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR",1190238,1190239.0,1190239,288804,True,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?",2017-11-25 18:41:17+00:00,evaluation,272,50,True,13,False,,116,escalation_or_context_heavy,182,,,,,"AmazonHelp: @288804 We've received your email and we'll contact you soon. ^PS
Customer: @AmazonHelp @AmazonHelp @115850 @1384  I'm waiting let me see how fast your team is
AmazonHelp: @288804 Thank you for your patience. As informed, we'll look into it and update you accordingly. ^AM
Customer: @AmazonHelp @AmazonHelp  waiting for last 2 days to hear that update which you are referring,
That's why I asked for a call back,
Now don't go back on your words commiting to give me a call back, now again saying the same update (which I never get),
Pls arrange a call back
AmazonHelp: @288804 We've received your request for call back; we'll work on this and reach out to you soon. Your patience is much appreciated. ^VN
Customer: @AmazonHelp @AmazonHelp let me see"
550549,550548,AmazonHelp,False,Sat Dec 02 19:02:31 +0000 2017,@248252 ¡ Claro Erik ! Contáctanos por aquí ⬇️ ^MB https://t.co/1XyLaGkcaN,,550549.0,550549,248252,True,"@116928 Podemos hablar por MP,",2017-12-02 18:53:55+00:00,evaluation,30,5,True,1,False,,507,regular_coverage,183,,,,,AmazonHelp: @248252 ¡ Claro Erik ! Contáctanos por aquí ⬇️ ^MB https://t.co/1XyLaGkcaN
2544954,2544953,AmazonHelp,False,Sun Nov 26 20:13:55 +0000 2017,@723389 I'm sorry this hasn't been resolved yet! When was the last time you spoke with us about this? Did we offer to follow up with you when new information is available? ^EP,,2544954.0,2544954,723389,True,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev",2017-11-26 20:01:46+00:00,evaluation,211,28,True,1,True,,310,regular_coverage,184,,,,,AmazonHelp: @723389 I'm sorry this hasn't been resolved yet! When was the last time you spoke with us about this? Did we offer to follow up with you when new information is available? ^EP
517653,517652,AmazonHelp,False,Sat Dec 02 01:41:29 +0000 2017,@239365 当サイトの名を騙るフィッシングや架空請求詐欺が増えております。そのようなSMSに記載されているURLや番号はクリックしないようお気を付けください。Eメールの見分け方については、こちらをご参照ください。https://t.co/r6R7EUrszJ YM,,517653.0,517653,239365,True,"架空請求のSMS来た
Amazonで有料動画とか見覚えなさすぎたから調べたら架空請求だった
身近なんですね",2017-12-02 01:34:54+00:00,evaluation,53,3,True,1,False,,383,regular_coverage,185,,,,,AmazonHelp: @239365 当サイトの名を騙るフィッシングや架空請求詐欺が増えております。そのようなSMSに記載されているURLや番号はクリックしないようお気を付けください。Eメールの見分け方については、こちらをご参照ください。https://t.co/r6R7EUrszJ YM
67556,67555,AmazonHelp,False,Wed Nov 29 03:30:00 +0000 2017,"@131426 ご心配をおかけしております。商品受領時と返金時にはＥメールにてご案内いたします。返金までの時間など詳しくはこちらをご参照ください。https://t.co/OGoqMcpLYV
なお、当サイトからのＥメールはアカウントサービスのメッセージセンターからもご確認いただけます。ET",67553,67556.0,67556,131426,True,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,2017-11-29 03:16:12+00:00,evaluation,88,5,True,3,True,3.0,249,difficult_or_ambiguous,186,,,,,"AmazonHelp: @131426 ご心配をおかけしております。商品受領時と返金時にはＥメールにてご案内いたします。返金までの時間など詳しくはこちらをご参照ください。https://t.co/OGoqMcpLYV
なお、当サイトからのＥメールはアカウントサービスのメッセージセンターからもご確認いただけます。ET
Customer: @AmazonHelp 先週末に都内からヤマト運輸さんで返品してますが...受領してないのですかね？商品を間違えたのはAmazonさんですよね、なぜ私から連絡しなきゃいけないなでしょうか？正直お金なんてどうでもいいです。ただただ不快です。私はクレーマーなんですかね...
AmazonHelp: @131426 (2/2)返送状況の確認は、カスタマーサービスで承ります。文末のURLよりお問合せ下さい。お客様よりご連絡いただく手間をおかけし恐れ入りますが、ご理解いただければ幸いです。 https://t.co/8c8fLQsxZc EK"
527761,527759,AmazonHelp,False,Sat Dec 02 07:58:54 +0000 2017,"@237635 Hello, have you checked your emails for any update towards the order? Our standard delivery times would be up until 9pm. On rare occasions our deliveries times would exceed this. 

-Carlos R",527760,527761.0,527761,237635,True,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",2017-12-02 07:36:58+00:00,evaluation,278,48,True,9,False,,151,escalation_or_context_heavy,187,,,,,"Customer: @AmazonHelp A third party seller fulfilled by Amazon
Customer: @AmazonHelp And what about the other delivery due yesterday which didn't turn up after being out for delivery all day that was not damaged and as yet I haven't had any reason for given?
AmazonHelp: @237635 Sorry to hear that, Dominic. Can I ask if you've had any tracking updates on that order? You can check here: https://t.co/Y5jpI9gRhE ^TI
Customer: @AmazonHelp Yes it says it's out for delivery but that's besides the point now, you are actually saying the GUARANTEED delivery date is the date you aim to deliver by unless there is any kind of delay such as the parcel being LATE? Effectively saying the guarantee means nothing?
AmazonHelp: @237635 The guaranteed delivery date is the date that we aim to meet. If your order is not delivered on or before that date, you are entitled to a refund of the shipping charges for the late shipment. ^GS
Customer: @AmazonHelp And considering I want the item (why I ordered it) so don't  want to cancel, what use is that to a prime member such as myself? (my first month of paying for prime)"
